Epochs,Loss
1,1.8672
2,1.606
3,1.8123
4,1.6769
5,1.4956
6,1.6855
7,1.4522
8,1.5127
9,1.0469
10,1.4279
11,1.2852
12,1.3957
13,1.503
14,1.4683
15,1.6843
16,1.2546
17,1.3926
18,1.316
19,1.2821
20,1.244
21,1.609
22,1.3904
23,1.2814
24,1.354
25,1.6103
26,1.5723
27,1.3527
28,1.4269
29,1.5362
30,1.426
31,1.4643
32,1.2443
33,1.5365
34,1.3909
35,1.3893
36,1.5725
37,1.4626
38,1.2802
39,1.4625
40,1.5722
41,1.2797
42,1.4259
43,1.6819
44,1.426
45,1.609
46,1.4628
47,1.354
48,1.6093
49,1.5005
50,1.244
51,1.6089
52,1.3185
53,1.2074
54,1.6816
55,1.4262
56,1.5726
57,1.3899
58,1.3531
59,1.2073
60,1.2429
61,1.3532
62,1.3537
63,1.4257
64,1.316
65,1.4265
66,1.4622
67,1.6082
68,1.7184
69,1.4986
70,1.2439
71,1.2432
72,1.499
73,1.3529
74,1.6084
75,1.2431
76,1.426
77,1.4989
78,1.0244
79,1.3527
80,1.4257
81,1.3526
82,1.2796
83,1.4621
84,1.5353
85,1.0608
86,1.4261
87,1.6084
88,1.3533
89,1.2794
90,1.4986
91,1.6448
92,1.462
93,1.3526
94,1.3891
95,1.3163
96,1.4987
97,1.3891
98,1.2429
99,1.2797
100,1.5718
