Epochs,Loss
1,2.9387
2,2.2911
3,2.1179
4,1.9952
5,1.9396
6,1.8215
7,2.0944
8,1.8101
9,1.848
10,1.9754
11,2.0725
12,1.9724
13,1.9262
14,1.6595
15,1.7948
16,1.5242
17,1.5996
18,1.6454
19,1.4863
20,1.7488
21,1.2489
22,1.3675
23,1.4206
24,1.7434
25,1.4784
26,1.4193
27,1.3939
28,1.5729
29,1.6704
30,1.3312
31,1.5007
32,1.5713
33,1.2073
34,1.3496
35,1.444
36,1.3757
37,1.3248
38,1.5214
39,1.3316
40,1.5946
41,1.1664
42,1.7482
43,1.5874
44,1.1338
45,1.5595
46,1.4571
47,1.2238
48,0.9959
49,1.5554
50,1.7271
51,1.4486
52,1.3379
53,1.2799
54,1.1884
55,1.2691
56,1.2914
57,1.3893
58,1.458
59,1.1502
60,1.2619
61,1.3859
62,1.1541
63,1.4175
64,1.3125
65,1.2732
66,1.5452
67,1.2982
68,0.8654
69,1.3797
70,1.2115
71,1.2298
72,0.7455
73,0.8645
74,1.1413
75,1.1954
76,1.187
77,1.2392
78,0.9163
79,1.1526
80,1.1496
81,0.7773
82,1.2917
83,1.0303
84,0.9877
85,1.0055
86,1.0663
87,0.8808
88,1.0434
89,1.0572
90,0.9781
91,1.3111
92,0.8371
93,0.8531
94,0.9885
95,1.1002
96,0.8565
97,0.8919
98,1.0347
99,1.0804
100,0.9372
