Epochs,Loss
1,2.1026
2,1.3739
3,1.1492
4,0.4588
5,0.4521
6,0.3474
7,0.8876
8,0.2928
9,0.2628
10,0.1252
11,0.1855
12,0.1303
13,0.1039
14,1.3273
15,0.364
16,0.2454
17,0.2208
18,0.1287
19,0.1746
20,0.0172
21,0.3077
22,1.018
23,0.3398
24,2.1601
25,0.5847
26,1.4546
27,34.3634
28,107.3597
29,32.025
30,21.1527
31,17.3333
32,75.552
33,5.6969
34,9.0986
35,9.9489
36,10.0699
37,11.2551
38,7.5951
39,2.716
40,4.4178
41,4.4046
42,0.9157
43,7.6286
44,1.6322
45,5.4441
46,1.4489
47,1.2541
48,4.8338
49,6.3465
50,10.5593
51,4.6495
52,3.6404
53,6.4527
54,0.4267
55,0.5853
56,5.965
57,8.1347
58,9.634
59,2.5079
60,833.823
61,248.2565
62,93.1221
63,46.4134
64,3.3674
65,2.4941
66,25.9884
67,31.8008
68,8.0516
69,19.204
70,8.7215
71,16.5206
72,16.0912
73,48.2912
74,16.5105
75,3.2243
76,12.157
77,5.4385
78,40.3528
79,14.4475
80,22.1706
81,15.1377
82,12.2255
83,20.5151
84,10.3162
85,14.9192
86,1.0456
87,18.5407
88,10.7629
89,11.8721
90,9.9329
91,16.7038
92,13.4274
93,305.4252
94,27.1629
95,79.5698
96,47.8963
97,1.6775
98,30.8297
99,1.77
100,4.4478
