Epochs,Loss
1,2.2172
2,1.5744
3,1.5967
4,1.2583
5,1.097
6,1.1631
7,1.3122
8,1.1023
9,1.0842
10,1.1714
11,1.0287
12,1.0996
13,1.0267
14,1.0606
15,1.2086
16,1.2068
17,0.9506
18,1.1694
19,1.2634
20,1.3019
21,1.3166
22,1.2066
23,1.3532
24,1.0608
25,1.1718
26,1.1341
27,1.1333
28,0.9873
29,1.17
30,0.9188
31,1.0968
32,1.243
33,1.17
34,1.243
35,1.0601
36,1.1697
37,0.9869
38,1.0966
39,0.9504
40,1.1333
41,1.0235
42,1.389
43,1.0971
44,1.2063
45,0.8408
46,1.2063
47,1.3525
48,0.8407
49,1.2793
50,1.2062
51,1.1697
52,0.9871
53,0.9872
54,1.0968
55,1.0237
56,1.2428
57,1.1697
58,1.2062
59,0.9139
60,0.9503
61,1.0967
62,1.1697
63,1.2063
64,1.2793
65,1.0966
66,0.9138
67,1.1697
68,1.316
69,1.0967
70,1.1697
71,1.2427
72,0.9504
73,1.2429
74,1.3524
75,1.0966
76,1.06
77,1.2062
78,1.2428
79,1.2428
80,1.2793
81,1.0967
82,0.8773
83,1.2793
84,1.2427
85,1.3523
86,1.0966
87,0.8042
88,1.1697
89,1.0235
90,0.9138
91,1.3524
92,1.1697
93,0.9869
94,1.2428
95,1.1332
96,1.462
97,1.4255
98,1.2062
99,0.9869
100,1.0235
