Epochs,Loss
1,1.8356
2,1.4155
3,1.2649
4,0.8144
5,0.6039
6,0.7833
7,0.3818
8,0.4582
9,0.5417
10,0.3697
11,0.3535
12,0.5333
13,0.2689
14,0.2396
15,0.3253
16,0.1688
17,0.3987
18,0.4398
19,0.4766
20,0.2078
21,0.2354
22,0.2457
23,0.2605
24,0.257
25,0.4013
26,0.1278
27,0.2075
28,0.2975
29,0.2024
30,0.2266
31,0.2114
32,0.1434
33,0.1682
34,0.1982
35,0.1851
36,0.1503
37,0.197
38,0.0652
39,0.0876
40,0.1332
41,0.2375
42,0.2066
43,0.1243
44,0.188
45,0.1838
46,0.0808
47,0.11
48,0.2737
49,0.0813
50,0.2218
51,0.0858
52,0.1685
53,0.1551
54,0.2183
55,0.1264
56,0.168
57,0.0952
58,0.1468
59,0.0638
60,0.1081
61,0.1205
62,0.0739
63,0.1251
64,0.1535
65,0.0346
66,0.128
67,0.1239
68,0.0391
69,0.0553
70,0.1545
71,0.107
72,0.0458
73,0.0668
74,0.083
75,0.0209
76,0.0697
77,0.0612
78,0.0694
79,0.0838
80,0.1056
81,0.0501
82,0.0495
83,0.0987
84,0.1051
85,0.0548
86,0.0288
87,0.0476
88,0.047
89,0.0393
90,0.136
91,0.0312
92,0.0432
93,0.0261
94,0.0228
95,0.1226
96,0.0339
97,0.0737
98,0.1152
99,0.1094
100,0.0335
