Epochs,Loss
1,2.3082
2,2.1869
3,2.2337
4,2.0817
5,2.0077
6,2.0672
7,1.9559
8,1.9716
9,2.0619
10,2.0535
11,2.0919
12,1.999
13,1.9807
14,2.0609
15,1.8803
16,2.0548
17,2.0145
18,2.1092
19,2.1197
20,1.9968
21,2.1154
22,1.9004
23,1.9731
24,1.9566
25,1.937
26,1.9331
27,1.9578
28,1.9515
29,1.9037
30,1.8539
31,1.9577
32,1.8934
33,2.0494
34,1.9357
35,1.8517
36,1.7771
37,1.8623
38,1.7844
39,1.9807
40,1.9462
41,1.7014
42,1.7812
43,1.7566
44,1.7395
45,1.9573
46,1.8583
47,2.0574
48,1.8759
49,1.7394
50,1.9348
51,1.5325
52,1.853
53,1.7881
54,1.6849
55,1.9545
56,1.6771
57,1.4378
58,1.6941
59,1.9438
60,1.6735
61,1.6564
62,1.5113
63,1.78
64,1.7616
65,1.6848
66,1.7034
67,1.7998
68,1.7198
69,1.7671
70,1.6009
71,1.5644
72,1.6044
73,1.6911
74,1.6783
75,1.7953
76,1.3932
77,1.7629
78,1.7534
79,1.72
80,1.596
81,1.6141
82,1.6849
83,1.6585
84,1.4706
85,1.6011
86,1.4994
87,1.6636
88,1.7424
89,1.4892
90,1.6552
91,1.6694
92,1.4646
93,1.3307
94,1.362
95,1.5564
96,1.5062
97,1.3995
98,1.2311
99,1.3472
100,1.2794
