Epochs,Loss
1,0.2734
2,0.1827
3,0.0693
4,0.0267
5,0.0387
6,0.0124
7,0.0073
8,0.0096
9,0.0083
10,0.0152
11,0.0031
12,0.0029
13,0.0021
14,0.0021
15,0.0015
16,0.0017
17,0.001
18,0.0014
19,0.0015
20,0.0008
21,0.001
22,0.0012
23,0.0008
24,0.0003
25,0.0007
26,0.0012
27,0.0008
28,0.0002
29,0.0007
30,0.0001
31,0.0011
32,0.0007
33,0.0004
34,0.0005
35,0.0004
36,0.0005
37,0.0004
38,0.0006
39,0.0006
40,0.0005
41,0.0006
42,0.0002
43,0.0004
44,0.0002
45,0.0005
46,0.0002
47,0.0003
48,0.0005
49,0.0007
50,0.0002
51,0.0003
52,0.0004
53,0.0004
54,0.0002
55,0.0004
56,0.0003
57,0.0001
58,0.0002
59,0.0004
60,0.0002
61,0.0002
62,0.0002
63,0.0004
64,0.0002
65,0.0001
66,0.0001
67,0.0002
68,0.0003
69,0.0003
70,0.0004
71,0.0002
72,0.0003
73,0.0002
74,0.0002
75,0.0002
76,0.0001
77,0.0001
78,0.0002
79,0.0001
80,0.0001
81,0.0001
82,0.0002
83,0.0002
84,0.0001
85,0.0002
86,0.0002
87,0.0001
88,0.0001
89,0.0001
90,0.0001
91,0.0002
92,0.0002
93,0.0001
94,0.0
95,0.0001
96,0.0001
97,0.0002
98,0.0001
99,0.0001
100,0.0001
