Epochs,Loss
1,1.8737
2,1.7601
3,1.0897
4,0.9697
5,0.2348
6,0.1306
7,0.2654
8,0.2464
9,0.0957
10,0.1207
11,0.0955
12,0.1163
13,0.0085
14,0.004
15,0.0088
16,0.0424
17,0.0062
18,0.0419
19,0.0038
20,0.0024
21,0.04
22,0.0031
23,0.0027
24,0.0041
25,0.0387
26,0.0341
27,0.0024
28,0.0735
29,0.1103
30,0.0028
31,0.0388
32,0.014
33,0.0009
34,0.002
35,0.0007
36,0.0396
37,0.0396
38,0.0374
39,0.0013
40,0.0377
41,0.0383
42,0.0015
43,0.0018
44,0.0008
45,0.0379
46,0.0011
47,0.0029
48,0.0019
49,0.0032
50,0.0368
51,0.0031
52,0.003
53,0.0012
54,0.0008
55,0.0017
56,0.0371
57,0.0017
58,0.0375
59,0.0008
60,0.0727
61,0.0013
62,0.0731
63,0.0016
64,0.0013
65,0.0372
66,0.0008
67,0.0013
68,0.0008
69,0.0014
70,0.0723
71,0.0369
72,0.0004
73,0.0372
74,0.0008
75,0.0004
76,0.0009
77,0.0007
78,0.0724
79,0.0372
80,0.0011
81,0.0015
82,0.0007
83,0.001
84,0.0005
85,0.0009
86,0.0012
87,0.0007
88,0.0736
89,0.0011
90,0.0358
91,0.0008
92,0.0004
93,0.0008
94,0.0008
95,0.0361
96,0.0368
97,0.0012
98,0.0007
99,0.0359
100,0.0005
101,0.0011
102,0.0011
103,0.0373
104,0.0005
105,0.0364
106,0.0003
107,0.0007
108,0.0002
109,0.0006
110,0.0008
111,0.0004
112,0.0008
113,0.0361
114,0.0366
115,0.0008
116,0.0364
117,0.0004
118,0.0369
119,0.0004
120,0.0723
121,0.0007
122,0.0006
123,0.0006
124,0.0001
125,0.0367
126,0.0006
127,0.0006
128,0.0004
129,0.0005
130,0.0006
131,0.0006
132,0.0006
133,0.0006
134,0.0365
135,0.0003
136,0.0765
137,0.0004
138,0.0009
139,0.0009
140,0.0366
141,0.0732
142,0.0002
143,0.0365
144,0.0006
145,0.0368
146,0.0007
147,0.0004
148,0.0004
149,0.0365
150,0.0004
151,0.0007
152,0.0005
153,0.0004
154,0.0006
155,0.0003
156,0.0002
157,0.0022
158,0.0004
159,0.0007
160,0.0003
161,0.0005
162,0.0006
163,0.0377
164,0.0363
165,0.0004
166,0.0003
167,0.0361
168,0.0009
169,0.0003
170,0.0008
171,0.0004
172,0.0721
173,0.0005
174,0.0006
175,0.0009
176,0.0364
177,0.0366
178,0.0374
179,0.0375
180,0.0002
181,0.0005
182,0.0003
183,0.0005
184,0.0007
185,0.0006
186,0.0004
187,0.0004
188,0.0006
189,0.0002
190,0.0009
191,0.0364
192,0.0004
193,0.0003
194,0.0016
195,0.0017
196,0.0002
197,0.001
198,0.0004
199,0.0004
200,0.0394
