Epochs,Loss
1,1.7894
2,1.5267
3,0.8765
4,0.961
5,0.6952
6,0.7018
7,0.6505
8,0.7257
9,0.596
10,0.4375
11,0.3152
12,0.4973
13,0.4112
14,0.381
15,0.1344
16,0.2158
17,0.1425
18,0.177
19,0.1744
20,0.0998
21,0.1548
22,0.155
23,0.1118
24,0.1559
25,0.1416
26,0.1331
27,0.1872
28,0.1993
29,0.1729
30,0.1327
31,0.1568
32,0.0708
33,0.1578
34,0.1476
35,0.0256
36,0.0871
37,0.0386
38,0.0254
39,0.1705
40,0.1078
41,0.2009
42,0.1469
43,0.0165
44,0.0728
45,0.1065
46,0.0878
47,0.1438
48,0.0546
49,0.0618
50,0.0466
51,0.1426
52,0.1256
53,0.0887
54,0.0876
55,0.0561
56,0.0131
57,0.0611
58,0.0305
59,0.1129
60,0.0665
61,0.0673
62,0.0466
63,0.0136
64,0.0507
65,0.0139
66,0.0184
67,0.1336
68,0.0537
69,0.1024
70,0.0537
71,0.0836
72,0.1273
73,0.0532
74,0.1293
75,0.0472
76,0.1602
77,0.1217
78,0.0142
79,0.0105
80,0.0671
81,0.0142
82,0.0442
83,0.0571
84,0.113
85,0.0072
86,0.0105
87,0.0065
88,0.0251
89,0.0473
90,0.0547
91,0.0123
92,0.0482
93,0.0164
94,0.0072
95,0.0486
96,0.0809
97,0.0399
98,0.0148
99,0.0868
100,0.022
