Epochs,Loss
1,2.2981
2,2.2945
3,2.3105
4,2.3067
5,2.3097
6,2.3034
7,2.3
8,2.306
9,2.2984
10,2.3014
11,2.3015
12,2.3042
13,2.2968
14,2.2935
15,2.3032
16,2.3073
17,2.2988
18,2.2981
19,2.2945
20,2.2908
21,2.3009
22,2.298
23,2.298
24,2.2981
25,2.3007
26,2.2959
27,2.2932
28,2.2974
29,2.316
30,2.3007
31,2.3115
32,2.3126
33,2.3038
34,2.3086
35,2.2966
36,2.31
37,2.3101
38,2.3043
39,2.3125
40,2.2945
41,2.3089
42,2.298
43,2.2854
44,2.2839
45,2.2977
46,2.301
47,2.305
48,2.2806
49,2.2921
50,2.2952
51,2.3113
52,2.2894
53,2.2968
54,2.3142
55,2.3019
56,2.3065
57,2.3019
58,2.307
59,2.2882
60,2.295
61,2.2966
62,2.3069
63,2.2925
64,2.2979
65,2.2963
66,2.2995
67,2.2971
68,2.3012
69,2.3026
70,2.3011
71,2.3039
72,2.3198
73,2.2907
74,2.2889
75,2.2955
76,2.304
77,2.3014
78,2.2889
79,2.2982
80,2.2851
81,2.3026
82,2.2848
83,2.2977
84,2.2968
85,2.2964
86,2.313
87,2.2916
88,2.3017
89,2.3039
90,2.3068
91,2.3036
92,2.3028
93,2.3091
94,2.3117
95,2.3151
96,2.2976
97,2.3049
98,2.3047
99,2.3039
100,2.2967
