Epochs,Loss
1,0.3274
2,0.2228
3,0.1524
4,0.0671
5,0.1917
6,0.0065
7,0.0182
8,0.0034
9,0.0063
10,0.0024
11,0.003
12,0.0022
13,0.001
14,0.0009
15,0.0012
16,0.0017
17,0.0016
18,0.0008
19,0.0017
20,0.0007
21,0.0009
22,0.0007
23,0.0016
24,0.0004
25,0.0006
26,0.0005
27,0.0005
28,0.0004
29,0.0005
30,0.0005
31,0.0005
32,0.0001
33,0.0003
34,0.0003
35,0.0004
36,0.0003
37,0.0004
38,0.0002
39,0.0004
40,0.0004
41,0.0003
42,0.0003
43,0.0002
44,0.0002
45,0.0002
46,0.0008
47,0.0003
48,0.0002
49,0.0002
50,0.0002
51,0.0002
52,0.0001
53,0.0004
54,0.0005
55,0.0004
56,0.0001
57,0.0002
58,0.0001
59,0.0002
60,0.0002
61,0.0002
62,0.0002
63,0.0001
64,0.0001
65,0.0002
66,0.0002
67,0.0002
68,0.0002
69,0.0002
70,0.0371
71,0.0003
72,0.0001
73,0.0001
74,0.0002
75,0.0002
76,0.0001
77,0.0001
78,0.0001
79,0.0001
80,0.0001
81,0.0001
82,0.0001
83,0.0
84,0.0001
85,0.0001
86,0.0
87,0.0001
88,0.0
89,0.0001
90,0.0002
91,0.0001
92,0.0001
93,0.0
94,0.0001
95,0.0001
96,0.0001
97,0.0
98,0.0001
99,0.0001
100,0.0001
