Epochs,Loss
1,1.1064
2,0.6869
3,0.2921
4,0.4444
5,0.3639
6,0.5726
7,0.308
8,0.2138
9,0.385
10,0.2278
11,0.35
12,0.2125
13,0.1359
14,0.0948
15,0.4569
16,0.2796
17,0.3729
18,0.3853
19,0.3209
20,0.1307
21,0.3177
22,0.1351
23,0.1561
24,0.2313
25,0.3114
26,0.2735
27,0.3769
28,0.4205
29,0.1968
30,0.1913
31,0.1563
32,0.1189
33,0.3363
34,0.1908
35,0.2626
36,0.4866
37,0.2593
38,0.2981
39,0.37
40,0.3717
41,0.2243
42,0.3333
43,0.3692
44,0.1881
45,0.2619
46,0.4797
47,0.1879
48,0.2623
49,0.1156
50,0.3327
51,0.2596
52,0.3708
53,0.2585
54,0.2591
55,0.2598
56,0.1489
57,0.4109
58,0.2963
59,0.2239
60,0.2959
61,0.3382
62,0.1862
63,0.1855
64,0.2945
65,0.2584
66,0.3689
67,0.1115
68,0.1853
69,0.2207
70,0.1502
71,0.1486
72,0.1837
73,0.2941
74,0.2227
75,0.1129
76,0.2582
77,0.4048
78,0.2948
79,0.2211
80,0.2225
81,0.2967
82,0.1486
83,0.2951
84,0.1486
85,0.2236
86,0.2208
87,0.3676
88,0.1857
89,0.3305
90,0.2576
91,0.2206
92,0.2574
93,0.0744
94,0.2945
95,0.3306
96,0.2588
97,0.2576
98,0.1497
99,0.223
100,0.1841
