Epochs,Loss
1,1.9935
2,2.2409
3,1.8299
4,1.757
5,1.9314
6,1.731
7,1.7581
8,1.8283
9,1.7918
10,1.6837
11,1.9744
12,1.6756
13,1.6889
14,1.6913
15,1.5175
16,1.8419
17,1.8634
18,1.4477
19,1.7937
20,1.6091
21,1.7549
22,1.6882
23,1.6085
24,1.7188
25,1.575
26,1.7914
27,1.4633
28,1.7187
29,1.5357
30,1.4636
31,1.3544
32,0.9579
33,1.593
34,1.1846
35,1.3227
36,1.3618
37,1.3177
38,1.0245
39,1.156
40,1.2597
41,1.4277
42,1.1743
43,1.0994
44,1.2098
45,1.4286
46,1.1377
47,1.282
48,1.028
49,1.0246
50,1.208
51,1.0982
52,1.0612
53,1.2078
54,1.3573
55,1.0254
56,1.0981
57,1.3175
58,1.171
59,1.2436
60,1.4274
61,0.8775
62,1.1349
63,1.1367
64,0.8788
65,1.4262
66,1.2809
67,1.1729
68,1.3904
69,1.171
70,1.2802
71,1.1351
72,1.3536
73,1.3172
74,1.0618
75,1.0612
76,1.2075
77,1.3538
78,1.0236
79,1.0613
80,1.2821
81,1.2068
82,1.2434
83,1.1336
84,1.3178
85,1.1707
86,1.1356
87,1.1338
88,1.2807
89,1.2085
90,1.0614
91,1.2805
92,1.0969
93,1.0978
94,0.9142
95,1.0976
96,1.1349
97,1.2796
98,1.1711
99,1.3165
100,1.3535
