Epochs,Loss
1,2.8236
2,2.4771
3,2.3154
4,2.2392
5,2.2512
6,2.2684
7,2.1337
8,2.1543
9,2.0208
10,2.1635
11,2.2153
12,1.8761
13,2.1279
14,2.0285
15,1.623
16,1.9353
17,1.8351
18,1.8939
19,1.6839
20,1.7419
21,1.8217
22,1.6982
23,1.5109
24,1.5041
25,1.5238
26,1.647
27,1.5563
28,1.313
29,1.4008
30,1.5869
31,1.0991
32,1.4067
33,1.5286
34,1.4954
35,1.3461
36,1.077
37,1.3189
38,1.3968
39,1.085
40,0.999
41,1.3939
42,1.3129
43,1.0044
44,1.0817
45,0.6635
46,0.893
47,1.0239
48,0.9919
49,1.018
50,0.8442
51,0.6997
52,1.0077
53,0.7155
54,0.7839
55,0.9913
56,0.6711
57,0.7676
58,1.1237
59,0.9565
60,0.854
61,1.0746
62,0.8403
63,0.7082
64,0.9608
65,0.9797
66,0.5543
67,0.8658
68,0.7683
69,0.8284
70,0.8234
71,0.8863
72,0.8575
73,0.8068
74,0.5837
75,0.8326
76,0.6236
77,0.5811
78,0.7383
79,0.6613
80,0.8268
81,0.6273
82,0.6891
83,0.6779
84,0.7542
85,0.6502
86,0.7225
87,0.6701
88,0.4944
89,0.5959
90,0.8371
91,0.556
92,0.2943
93,0.5249
94,0.5508
95,0.611
96,0.6969
97,0.8755
98,0.4306
99,0.5505
100,0.7655
