Epochs,Loss
1,1.7763
2,1.1835
3,0.7805
4,0.6666
5,0.4768
6,0.6229
7,0.4029
8,0.2675
9,0.341
10,0.3417
11,0.407
12,0.4126
13,0.2443
14,0.1384
15,0.168
16,0.2958
17,0.2521
18,0.3092
19,0.3466
20,0.1254
21,0.2821
22,0.2317
23,0.1903
24,0.1671
25,0.2614
26,0.2295
27,0.1369
28,0.1119
29,0.1454
30,0.1988
31,0.1858
32,0.2245
33,0.1167
34,0.1516
35,0.2151
36,0.0809
37,0.1615
38,0.1662
39,0.2676
40,0.0861
41,0.1463
42,0.1086
43,0.0698
44,0.0857
45,0.1332
46,0.0764
47,0.1445
48,0.061
49,0.092
50,0.2233
51,0.1062
52,0.0656
53,0.1142
54,0.0866
55,0.1145
56,0.0814
57,0.0783
58,0.0389
59,0.0809
60,0.0675
61,0.0991
62,0.0977
63,0.1255
64,0.0575
65,0.0348
66,0.0877
67,0.0208
68,0.0637
69,0.0675
70,0.0508
71,0.0627
72,0.1214
73,0.0899
74,0.0376
75,0.0412
76,0.0518
77,0.0406
78,0.078
79,0.095
80,0.0659
81,0.077
82,0.0291
83,0.0925
84,0.0705
85,0.033
86,0.0416
87,0.0399
88,0.0811
89,0.0752
90,0.0564
91,0.0384
92,0.038
93,0.05
94,0.0499
95,0.0451
96,0.0403
97,0.0645
98,0.0273
99,0.1037
100,0.0232
