Epochs,Loss
1,2.9807
2,2.4168
3,2.238
4,2.3399
5,2.1249
6,2.0663
7,1.9613
8,1.9294
9,1.9389
10,1.6649
11,1.8453
12,1.6605
13,1.605
14,1.7227
15,1.3602
16,1.5945
17,1.3658
18,1.3814
19,1.2189
20,1.5748
21,0.9434
22,1.0903
23,1.1343
24,1.3107
25,1.2289
26,1.296
27,1.2452
28,1.0912
29,1.0401
30,1.2419
31,0.9298
32,0.8878
33,1.127
34,1.1332
35,1.038
36,0.8459
37,0.9527
38,0.8287
39,0.9009
40,1.0706
41,1.1716
42,1.0639
43,0.7486
44,0.8473
45,0.7419
46,0.9244
47,0.8028
48,0.5982
49,0.5922
50,0.8483
51,0.4321
52,0.6863
53,0.7803
54,0.7402
55,0.6869
56,0.6854
57,0.5178
58,0.4808
59,0.6165
60,0.5271
61,0.7096
62,0.4316
63,0.5817
64,0.6986
65,0.5209
66,0.4827
67,0.7133
68,0.5122
69,0.5193
70,0.4953
71,0.4691
72,0.5526
73,0.6357
74,0.4651
75,0.7162
76,0.6089
77,0.4308
78,0.6097
79,0.4997
80,0.3743
81,0.4955
82,0.7046
83,0.3344
84,0.5683
85,0.3009
86,0.4568
87,0.4661
88,0.4071
89,0.3569
90,0.4238
91,0.4584
92,0.4029
93,0.5715
94,0.4437
95,0.3981
96,0.5869
97,0.618
98,0.3633
99,0.5554
100,0.3992
