Epochs,Loss
1,2.1638
2,2.1578
3,2.0753
4,2.0825
5,2.0132
6,2.1717
7,2.2314
8,2.0144
9,2.0976
10,2.1854
11,2.0416
12,2.1054
13,2.2662
14,2.2298
15,2.1569
16,2.2297
17,2.1203
18,2.2661
19,2.1932
20,2.1204
21,2.2297
22,2.157
23,2.1932
24,2.1568
25,2.2297
26,2.1205
27,2.1205
28,2.2207
29,2.1568
30,2.1933
31,2.1932
32,2.1933
33,2.1569
34,2.2662
35,2.2662
36,2.1567
37,2.2296
38,2.1204
39,2.2296
40,2.2299
41,2.2662
42,2.1571
43,2.1567
44,1.9746
45,2.191
46,2.3026
47,2.0113
48,2.1209
49,2.2298
50,2.3026
51,2.1569
52,2.1206
53,2.2298
54,2.2661
55,2.2298
56,2.1485
57,2.0486
58,2.2297
59,2.084
60,2.1208
61,2.157
62,2.0836
63,2.1568
64,2.1202
65,2.2296
66,2.1933
67,2.1936
68,2.1938
69,2.2296
70,2.3028
71,2.1567
72,2.1934
73,2.2662
74,2.1934
75,2.1569
76,2.2296
77,2.1932
78,2.084
79,2.1932
80,2.1932
81,2.2661
82,2.1934
83,2.1208
84,2.1937
85,2.1933
86,2.2296
87,2.2661
88,2.1937
89,2.3026
90,2.2661
91,2.2662
92,2.1566
93,2.12
94,2.3626
95,2.1931
96,2.1204
97,2.2297
98,2.2297
99,2.1567
100,2.1933
