Epochs,Loss
1,0.6951
2,0.6994
3,0.3132
4,0.4781
5,0.5898
6,0.6445
7,0.2962
8,0.4062
9,0.369
10,0.6617
11,0.625
12,0.6232
13,0.5137
14,0.587
15,0.4775
16,0.3663
17,0.7321
18,0.4768
19,0.6227
20,0.5855
21,0.4768
22,0.4757
23,0.3664
24,0.4026
25,0.2932
26,0.512
27,0.4028
28,0.5853
29,0.3664
30,0.6217
31,0.4756
32,0.4756
33,0.622
34,0.2565
35,0.3292
36,0.5121
37,0.3658
38,0.5118
39,0.3294
40,0.4754
41,0.3293
42,0.585
43,0.5486
44,0.4755
45,0.5487
46,0.4023
47,0.3657
48,0.5124
49,0.4389
50,0.4023
51,0.7313
52,0.3657
53,0.5119
54,0.4388
55,0.4757
56,0.2925
57,0.3292
58,0.3292
59,0.4388
60,0.5486
61,0.4754
62,0.2926
63,0.4389
64,0.3656
65,0.4388
66,0.512
67,0.4754
68,0.4755
69,0.6216
70,0.4753
71,0.3291
72,0.2925
73,0.2927
74,0.3658
75,0.2925
76,0.6582
77,0.4388
78,0.5484
79,0.4388
80,0.5118
81,0.5483
82,0.2924
83,0.3657
84,0.3291
85,0.4389
86,0.5118
87,0.4387
88,0.6214
89,0.4387
90,0.4753
91,0.6215
92,0.4022
93,0.5119
94,0.3292
95,0.4387
96,0.6214
97,0.3656
98,0.4753
99,0.6581
100,0.4752
