Epochs,Loss
1,1.0506
2,0.7191
3,0.6237
4,0.4829
5,0.4558
6,0.4349
7,0.4843
8,0.3724
9,0.3859
10,0.2781
11,0.333
12,0.1947
13,0.6284
14,0.2848
15,0.1436
16,0.3231
17,0.1241
18,0.3002
19,0.2578
20,0.2832
21,0.2497
22,0.0696
23,0.2876
24,0.2515
25,0.2166
26,0.2696
27,0.3015
28,0.1336
29,0.1721
30,0.2544
31,0.1034
32,0.1323
33,0.074
34,0.2161
35,0.221
36,0.1122
37,0.2123
38,0.1074
39,0.1428
40,0.1326
41,0.1093
42,0.0906
43,0.1639
44,0.2067
45,0.3158
46,0.1826
47,0.0699
48,0.0963
49,0.1237
50,0.0467
51,0.0536
52,0.0858
53,0.0263
54,0.1727
55,0.1093
56,0.1889
57,0.1892
58,0.1234
59,0.2117
60,0.0872
61,0.0772
62,0.0897
63,0.1431
64,0.1295
65,0.1562
66,0.1145
67,0.1587
68,0.1981
69,0.1201
70,0.0619
71,0.0854
72,0.1902
73,0.1757
74,0.0933
75,0.0628
76,0.0751
77,0.0935
78,0.0521
79,0.0658
80,0.0716
81,0.1216
82,0.0168
83,0.1575
84,0.2938
85,0.1567
86,0.0336
87,0.1202
88,0.095
89,0.0901
90,0.045
91,0.0344
92,0.0857
93,0.0409
94,0.0585
95,0.0791
96,0.0646
97,0.1496
98,0.0835
99,0.1141
100,0.0378
