Epochs,Loss
1,1.9508
2,1.8375
3,1.6644
4,1.5075
5,1.4962
6,1.2003
7,0.8542
8,0.98
9,0.7324
10,0.6335
11,0.7699
12,0.6153
13,0.6155
14,0.843
15,0.5977
16,0.4964
17,0.5881
18,0.3962
19,0.6618
20,0.4758
21,0.3944
22,0.2942
23,0.4787
24,0.4742
25,0.381
26,0.4013
27,0.4442
28,0.2135
29,0.3027
30,0.243
31,0.1958
32,0.4703
33,0.2275
34,0.2282
35,0.2556
36,0.3546
37,0.2177
38,0.2843
39,0.2979
40,0.2057
41,0.2335
42,0.1716
43,0.2895
44,0.1012
45,0.1762
46,0.1199
47,0.1284
48,0.0983
49,0.0759
50,0.186
51,0.1995
52,0.1666
53,0.1835
54,0.1328
55,0.2256
56,0.1523
57,0.2113
58,0.152
59,0.1523
60,0.1053
61,0.0944
62,0.1122
63,0.0655
64,0.0866
65,0.0772
66,0.0955
67,0.1103
68,0.0742
69,0.1379
70,0.1838
71,0.0936
72,0.1155
73,0.1707
74,0.0879
75,0.1116
76,0.0629
77,0.0864
78,0.0536
79,0.1395
80,0.1013
81,0.1385
82,0.0853
83,0.1031
84,0.1316
85,0.0573
86,0.0696
87,0.0544
88,0.0208
89,0.1456
90,0.0448
91,0.113
92,0.1255
93,0.0448
94,0.0937
95,0.0356
96,0.149
97,0.0399
98,0.0606
99,0.056
100,0.0729
