Epochs,Loss
1,2.3099
2,2.3038
3,2.3124
4,2.2996
5,2.3115
6,2.3158
7,2.3055
8,2.2891
9,2.3045
10,2.3053
11,2.303
12,2.3055
13,2.2941
14,2.2932
15,2.2955
16,2.307
17,2.306
18,2.2971
19,2.299
20,2.3033
21,2.2974
22,2.2934
23,2.2985
24,2.2985
25,2.3112
26,2.3009
27,2.2998
28,2.3015
29,2.3069
30,2.2928
31,2.2887
32,2.3003
33,2.3072
34,2.3018
35,2.2915
36,2.2926
37,2.2959
38,2.2907
39,2.3066
40,2.3068
41,2.3054
42,2.2889
43,2.3072
44,2.2948
45,2.3022
46,2.2966
47,2.305
48,2.2985
49,2.3065
50,2.3012
51,2.3037
52,2.3001
53,2.2966
54,2.2956
55,2.286
56,2.3002
57,2.3039
58,2.2916
59,2.2958
60,2.301
61,2.3003
62,2.2974
63,2.3114
64,2.2934
65,2.29
66,2.2857
67,2.2891
68,2.2931
69,2.2967
70,2.2956
71,2.2968
72,2.2894
73,2.2932
74,2.2921
75,2.2919
76,2.2926
77,2.3018
78,2.2961
79,2.3013
80,2.297
81,2.2892
82,2.2823
83,2.2852
84,2.2945
85,2.2892
86,2.302
87,2.2906
88,2.2928
89,2.2946
90,2.2879
91,2.2834
92,2.3028
93,2.2929
94,2.299
95,2.2892
96,2.2929
97,2.2965
98,2.2928
99,2.2849
100,2.2967
101,2.2869
102,2.2912
103,2.288
104,2.2951
105,2.299
106,2.2904
107,2.2809
108,2.282
109,2.2942
110,2.2912
111,2.2844
112,2.2922
113,2.288
114,2.2968
115,2.2789
116,2.2927
117,2.2887
118,2.2874
119,2.2956
120,2.2795
121,2.3024
122,2.2885
123,2.294
124,2.296
125,2.297
126,2.2964
127,2.2865
128,2.2962
129,2.295
130,2.2845
131,2.2734
132,2.2864
133,2.2851
134,2.2918
135,2.2898
136,2.2869
137,2.2903
138,2.3015
139,2.2898
140,2.3008
141,2.2774
142,2.2958
143,2.292
144,2.2912
145,2.2873
146,2.3015
147,2.2868
148,2.2776
149,2.2877
150,2.2924
151,2.2815
152,2.2792
153,2.2791
154,2.2968
155,2.2813
156,2.2789
157,2.2881
158,2.2888
159,2.2828
160,2.2814
161,2.2899
162,2.283
163,2.296
164,2.2972
165,2.2862
166,2.2779
167,2.2824
168,2.2891
169,2.2909
170,2.2873
171,2.2815
172,2.2862
173,2.3
174,2.2913
175,2.2824
176,2.2933
177,2.2738
178,2.2836
179,2.2849
180,2.2815
181,2.2812
182,2.2733
183,2.291
184,2.2909
185,2.2821
186,2.2727
187,2.2717
188,2.2826
189,2.2953
190,2.2943
191,2.2807
192,2.2834
193,2.2819
194,2.2859
195,2.2867
196,2.2852
197,2.2856
198,2.2823
199,2.2845
200,2.2796
