Epochs,Loss
1,1.792
2,1.08
3,0.6667
4,0.1153
5,0.0327
6,0.0376
7,0.1117
8,0.0945
9,0.1556
10,0.0073
11,0.0102
12,0.0064
13,0.0191
14,0.049
15,0.1204
16,0.0101
17,0.0757
18,0.004
19,0.0411
20,0.0416
21,0.0424
22,0.0436
23,0.0387
24,0.0038
25,0.0044
26,0.0042
27,0.0032
28,0.0776
29,0.0374
30,0.0774
31,0.0022
32,0.042
33,0.0372
34,0.0391
35,0.003
36,0.0372
37,0.038
38,0.0383
39,0.002
40,0.0022
41,0.0013
42,0.0388
43,0.0024
44,0.0016
45,0.0008
46,0.0017
47,0.0013
48,0.0371
49,0.0013
50,0.0005
51,0.0011
52,0.0384
53,0.0011
54,0.0018
55,0.0017
56,0.0007
57,0.0018
58,0.0387
59,0.0011
60,0.0011
61,0.0381
62,0.0009
63,0.0015
64,0.0022
65,0.0384
66,0.0009
67,0.0013
68,0.001
69,0.0009
70,0.0372
71,0.0023
72,0.0366
73,0.0011
74,0.001
75,0.0371
76,0.0008
77,0.0015
78,0.0005
79,0.001
80,0.0006
81,0.0007
82,0.0014
83,0.002
84,0.0375
85,0.0368
86,0.0007
87,0.0007
88,0.0009
89,0.0009
90,0.0373
91,0.0011
92,0.0013
93,0.0005
94,0.0373
95,0.0008
96,0.0006
97,0.0004
98,0.001
99,0.0379
100,0.0006
