Epochs,Loss
1,0.4787
2,0.5415
3,0.094
4,0.2003
5,0.1741
6,0.1588
7,0.0799
8,0.2176
9,0.1305
10,0.0486
11,0.0757
12,0.0876
13,0.1767
14,0.0298
15,0.0568
16,0.0343
17,0.086
18,0.0423
19,0.0124
20,0.0217
21,0.0264
22,0.018
23,0.0145
24,0.0063
25,0.069
26,0.0167
27,0.0159
28,0.012
29,0.0122
30,0.007
31,0.014
32,0.0061
33,0.0158
34,0.0064
35,0.0131
36,0.0059
37,0.0079
38,0.0142
39,0.0092
40,0.0071
41,0.0064
42,0.006
43,0.0047
44,0.0046
45,0.0026
46,0.0051
47,0.0055
48,0.0038
49,0.0058
50,0.0061
51,0.0057
52,0.0053
53,0.0076
54,0.0038
55,0.0023
56,0.0037
57,0.0051
58,0.0018
59,0.0053
60,0.0055
61,0.0044
62,0.0056
63,0.0031
64,0.0042
65,0.0061
66,0.0026
67,0.0025
68,0.0052
69,0.0058
70,0.0018
71,0.0028
72,0.002
73,0.0042
74,0.003
75,0.003
76,0.0037
77,0.0033
78,0.0052
79,0.0038
80,0.0023
81,0.0024
82,0.0019
83,0.0014
84,0.0025
85,0.0018
86,0.0025
87,0.0023
88,0.0028
89,0.0027
90,0.0041
91,0.0028
92,0.0044
93,0.0024
94,0.0015
95,0.0024
96,0.003
97,0.0016
98,0.0026
99,0.003
100,0.0037
