Epochs,Loss
1,1.3682
2,1.219
3,1.0971
4,1.028
5,1.2154
6,1.13
7,0.8356
8,1.2474
9,1.0397
10,0.8205
11,1.2156
12,0.8119
13,0.9529
14,0.9195
15,0.8455
16,0.8813
17,1.2852
18,1.1786
19,1.0271
20,1.1023
21,0.8824
22,1.0609
23,0.9886
24,0.9177
25,0.9176
26,1.0633
27,0.7688
28,1.1716
29,1.0982
30,0.8054
31,1.1389
32,1.0266
33,0.6596
34,0.7338
35,1.0248
36,0.9554
37,1.1716
38,0.7702
39,0.9528
40,0.587
41,1.0244
42,0.8068
43,0.7326
44,0.8787
45,1.0248
46,1.1357
47,0.9149
48,0.809
49,0.9911
50,0.7713
51,0.8079
52,0.9876
53,0.7329
54,1.1341
55,0.7685
56,0.9524
57,0.8423
58,0.8784
59,0.9151
60,1.0979
61,1.0245
62,1.1348
63,0.88
64,1.1712
65,1.0978
66,0.8784
67,1.1708
68,1.1344
69,0.842
70,1.134
71,0.7324
72,0.8415
73,1.2437
74,1.0617
75,1.0612
76,0.8441
77,1.0244
78,1.0244
79,1.0245
80,0.9882
81,1.0608
82,0.9878
83,0.842
84,0.8783
85,1.0969
86,0.9518
87,0.9511
88,0.8412
89,1.0245
90,1.0608
91,0.6586
92,1.1343
93,0.9151
94,1.0978
95,0.8779
96,0.8415
97,0.5122
98,1.0614
99,1.024
100,1.0971
