Epochs,Loss
1,1.5308
2,0.613
3,0.5578
4,0.4388
5,0.5871
6,0.5203
7,0.4138
8,0.5267
9,0.3628
10,0.4972
11,0.28
12,0.2013
13,0.2451
14,0.2803
15,0.2897
16,0.1891
17,0.158
18,0.4569
19,0.1959
20,0.2546
21,0.2397
22,0.2546
23,0.2426
24,0.1871
25,0.3317
26,0.2134
27,0.2452
28,0.1342
29,0.2146
30,0.1824
31,0.1433
32,0.3335
33,0.2354
34,0.1939
35,0.1368
36,0.1171
37,0.1664
38,0.1198
39,0.0992
40,0.1139
41,0.211
42,0.1131
43,0.0361
44,0.1152
45,0.2792
46,0.0674
47,0.1423
48,0.1444
49,0.1094
50,0.0584
51,0.0577
52,0.0895
53,0.1402
54,0.0798
55,0.1567
56,0.2549
57,0.1987
58,0.0996
59,0.1536
60,0.0779
61,0.0181
62,0.1489
63,0.0261
64,0.1393
65,0.0337
66,0.0933
67,0.1558
68,0.0607
69,0.0422
70,0.0445
71,0.0579
72,0.0911
73,0.051
74,0.0894
75,0.0738
76,0.0918
77,0.0654
78,0.1875
79,0.0575
80,0.0379
81,0.143
82,0.0468
83,0.0786
84,0.0269
85,0.0569
86,0.0171
87,0.0698
88,0.0268
89,0.0157
90,0.0213
91,0.0541
92,0.0226
93,0.0233
94,0.0187
95,0.0653
96,0.0803
97,0.0392
98,0.0366
99,0.0135
100,0.0117
101,0.0096
102,0.0365
103,0.0095
104,0.0148
105,0.0299
106,0.0182
107,0.0361
108,0.0393
109,0.0316
110,0.0623
111,0.0195
112,0.0703
113,0.0428
114,0.0465
115,0.0115
116,0.0248
117,0.0628
118,0.0113
119,0.0105
120,0.0169
121,0.0101
122,0.0383
123,0.0176
124,0.0105
125,0.0092
126,0.0882
127,0.0065
128,0.0136
129,0.0246
130,0.0099
131,0.0108
132,0.0227
133,0.0121
134,0.0369
135,0.0269
136,0.0372
137,0.0128
138,0.0104
139,0.014
140,0.0186
141,0.0076
142,0.0087
143,0.0052
144,0.0098
145,0.009
146,0.0308
147,0.0093
148,0.013
149,0.021
150,0.0216
151,0.0136
152,0.0088
153,0.0076
154,0.0153
155,0.0153
156,0.0127
157,0.0053
158,0.0466
159,0.0073
160,0.0097
161,0.007
162,0.0144
163,0.0114
164,0.0147
165,0.0168
166,0.0128
167,0.005
168,0.0093
169,0.008
170,0.0143
171,0.0078
172,0.017
173,0.0064
174,0.0115
175,0.0066
176,0.0076
177,0.0114
178,0.0056
179,0.0089
180,0.0106
181,0.0104
182,0.0083
183,0.0209
184,0.0073
185,0.0045
186,0.0106
187,0.01
188,0.0091
189,0.004
190,0.0135
191,0.0048
192,0.0135
193,0.0052
194,0.0089
195,0.0074
196,0.0087
197,0.0127
198,0.0047
199,0.0065
200,0.0045
