Epochs,Loss
1,0.5101
2,0.2191
3,0.2879
4,0.2838
5,0.1381
6,0.128
7,0.2198
8,0.0672
9,0.0649
10,0.0677
11,0.1039
12,0.1211
13,0.1224
14,0.0511
15,0.0994
16,0.031
17,0.1046
18,0.0557
19,0.1534
20,0.0272
21,0.0445
22,0.0222
23,0.0352
24,0.0204
25,0.0574
26,0.0274
27,0.0314
28,0.079
29,0.0569
30,0.0482
31,0.0491
32,0.0207
33,0.0209
34,0.0264
35,0.0834
36,0.0409
37,0.0227
38,0.0771
39,0.0107
40,0.0095
41,0.0057
42,0.0099
43,0.0136
44,0.0153
45,0.0159
46,0.0098
47,0.0116
48,0.0087
49,0.011
50,0.0064
51,0.0087
52,0.0078
53,0.0051
54,0.0116
55,0.0122
56,0.0138
57,0.0092
58,0.0099
59,0.0057
60,0.0167
61,0.0033
62,0.0085
63,0.0081
64,0.0073
65,0.0098
66,0.0079
67,0.0044
68,0.0089
69,0.0041
70,0.0084
71,0.0056
72,0.0062
73,0.0087
74,0.0042
75,0.0051
76,0.0079
77,0.0047
78,0.0051
79,0.0045
80,0.0083
81,0.0061
82,0.0061
83,0.0049
84,0.0038
85,0.0045
86,0.0049
87,0.0062
88,0.0021
89,0.0039
90,0.0064
91,0.004
92,0.0045
93,0.0031
94,0.0044
95,0.0025
96,0.0042
97,0.0027
98,0.0016
99,0.0017
100,0.0021
