Epochs,Loss
1,0.9334
2,0.4021
3,0.1895
4,0.0767
5,0.0847
6,0.0209
7,0.0062
8,0.0079
9,0.0045
10,0.0014
11,0.0034
12,0.0012
13,0.001
14,0.0374
15,0.0012
16,0.0015
17,0.0009
18,0.0017
19,0.0014
20,0.0003
21,0.0009
22,0.0005
23,0.0004
24,0.0008
25,0.0007
26,0.001
27,0.0007
28,0.0006
29,0.0005
30,0.0003
31,0.0003
32,0.0006
33,0.0006
34,0.0004
35,0.0002
36,0.0002
37,0.0003
38,0.0003
39,0.0004
40,0.0003
41,0.0001
42,0.0002
43,0.0003
44,0.0001
45,0.0002
46,0.0003
47,0.0002
48,0.0001
49,0.0005
50,0.0002
