Epochs,Loss
1,2.1889
2,2.1186
3,1.7998
4,1.9682
5,2.0531
6,2.0104
7,1.8284
8,2.0115
9,1.6099
10,1.9015
11,1.9015
12,1.9724
13,1.9031
14,1.8615
15,1.7916
16,2.0107
17,1.8646
18,1.9069
19,1.9737
20,2.0104
21,1.7918
22,1.9373
23,1.6459
24,1.9012
25,1.7545
26,2.0088
27,1.9344
28,1.6097
29,1.7442
30,1.3832
31,1.5478
32,1.4479
33,1.5999
34,1.4295
35,1.3315
36,1.1602
37,1.2252
38,1.1017
39,0.886
40,1.2121
41,1.2462
42,1.3165
43,1.1707
44,1.3208
45,1.208
46,1.1685
47,1.1457
48,1.028
49,0.8554
50,1.1775
51,0.9246
52,0.7689
53,1.2122
54,1.1017
55,0.9173
56,1.0722
57,0.9087
58,0.9171
59,1.0985
60,0.8068
61,1.0624
62,1.0619
63,0.735
64,1.0245
65,0.9147
66,1.0131
67,0.7085
68,0.8901
69,0.7058
70,0.8402
71,0.7045
72,0.693
73,0.8494
74,0.8068
75,0.6683
76,0.6843
77,0.8211
78,0.4098
79,0.4827
80,0.4798
81,0.578
82,0.5885
83,0.3767
84,0.5866
85,0.5158
86,0.7324
87,0.55
88,0.4035
89,0.4414
90,0.4776
91,0.5527
92,0.4044
93,0.6243
94,0.4766
95,0.5527
96,0.4405
97,0.5871
98,0.4762
99,0.6959
100,0.5863
101,0.6969
102,0.5144
103,0.4776
104,0.3675
105,0.439
106,0.6953
107,0.5861
108,0.6227
109,0.4033
110,0.5864
111,0.3299
112,0.5502
113,0.4767
114,0.1837
115,0.6231
116,0.55
117,0.4033
118,0.587
119,0.476
120,0.3298
121,0.5499
122,0.7695
123,0.403
124,0.2939
125,0.44
126,0.3671
127,0.6592
128,0.6226
129,0.4775
130,0.549
131,0.2931
132,0.4396
133,0.4761
134,0.6231
135,0.4393
136,0.5128
137,0.5819
138,0.5864
139,0.4755
140,0.4034
141,0.5858
142,0.623
143,0.4395
144,0.586
145,0.2927
146,0.5122
147,0.3294
148,0.549
149,0.4398
150,0.5122
151,0.4396
152,0.512
153,0.4391
154,0.4757
155,0.4758
156,0.4759
157,0.6953
158,0.2931
159,0.4392
160,0.5123
161,0.6952
162,0.4765
163,0.4759
164,0.4393
165,0.3291
166,0.6583
167,0.6222
168,0.5126
169,0.585
170,0.4027
171,0.5122
172,0.5124
173,0.6955
174,0.4766
175,0.4758
176,0.5125
177,0.6222
178,0.3662
179,0.5124
180,0.4756
181,0.6222
182,0.4759
183,0.4027
184,0.6949
185,0.4756
186,0.5122
187,0.4759
188,0.5122
189,0.6949
190,0.4757
191,0.3659
192,0.4388
193,0.5119
194,0.3296
195,0.6222
196,0.5487
197,0.5855
198,0.5488
199,0.5123
200,0.5123
