Epochs,Loss
1,0.8684
2,0.44
3,0.3301
4,0.4198
5,0.1637
6,0.36
7,0.2115
8,0.1161
9,0.1599
10,0.0396
11,0.1104
12,0.091
13,0.0521
14,0.0435
15,0.0169
16,0.0525
17,0.053
18,0.0382
19,0.0357
20,0.0178
21,0.1183
22,0.0248
23,0.0129
24,0.0144
25,0.0588
26,0.0281
27,0.0053
28,0.0126
29,0.0075
30,0.0035
31,0.0058
32,0.0079
33,0.0118
34,0.0085
35,0.0039
36,0.0027
37,0.0037
38,0.0037
39,0.005
40,0.002
41,0.002
42,0.0031
43,0.0012
44,0.0026
45,0.0017
46,0.003
47,0.0009
48,0.0025
49,0.0014
50,0.0018
51,0.0014
52,0.002
53,0.0011
54,0.0013
55,0.001
56,0.0009
57,0.0021
58,0.0012
59,0.0007
60,0.0006
61,0.0008
62,0.0008
63,0.0004
64,0.0005
65,0.0006
66,0.0004
67,0.0005
68,0.0002
69,0.0003
70,0.0003
71,0.0002
72,0.0003
73,0.0003
74,0.0003
75,0.0001
76,0.0003
77,0.0002
78,0.0003
79,0.0001
80,0.0002
81,0.0002
82,0.0001
83,0.0002
84,0.0001
85,0.0001
86,0.0001
87,0.0001
88,0.0001
89,0.0001
90,0.0001
91,0.0001
92,0.0001
93,0.0001
94,0.0
95,0.0001
96,0.0001
97,0.0001
98,0.0
99,0.0
100,0.0
