Epochs,Loss
1,1.79
2,1.3216
3,1.3054
4,1.0571
5,0.8962
6,0.626
7,0.4041
8,0.3188
9,0.7605
10,0.4444
11,0.3599
12,0.3064
13,0.1596
14,0.3437
15,0.3529
16,0.4185
17,0.1859
18,0.3026
19,0.2067
20,0.2889
21,0.3209
22,0.3419
23,0.2092
24,0.1045
25,0.2421
26,0.2068
27,0.203
28,0.1717
29,0.2702
30,0.2348
31,0.1089
32,0.2501
33,0.052
34,0.2021
35,0.1636
36,0.1366
37,0.2218
38,0.1471
39,0.1972
40,0.0285
41,0.0929
42,0.1174
43,0.1936
44,0.0922
45,0.0455
46,0.1012
47,0.1973
48,0.0503
49,0.0748
50,0.1235
51,0.0783
52,0.0598
53,0.0983
54,0.0557
55,0.0487
56,0.146
57,0.0732
58,0.0498
59,0.1524
60,0.1066
61,0.0686
62,0.0383
63,0.074
64,0.1026
65,0.0642
66,0.0905
67,0.0602
68,0.0662
69,0.0705
70,0.0478
71,0.1076
72,0.077
73,0.0664
74,0.0617
75,0.062
76,0.0596
77,0.0446
78,0.0409
79,0.0568
80,0.0353
81,0.0357
82,0.031
83,0.0716
84,0.0329
85,0.0367
86,0.0896
87,0.0685
88,0.0442
89,0.0671
90,0.034
91,0.0574
92,0.0726
93,0.0394
94,0.0228
95,0.1068
96,0.0384
97,0.0299
98,0.0465
99,0.0541
100,0.0322
