Epochs,Loss
1,1.9403
2,0.9777
3,0.9733
4,0.5734
5,0.5953
6,0.5909
7,0.4784
8,0.4165
9,0.3678
10,0.3229
11,0.5241
12,0.4144
13,0.379
14,0.2987
15,0.3271
16,0.1594
17,0.4135
18,0.341
19,0.1768
20,0.3532
21,0.2792
22,0.175
23,0.2516
24,0.2103
25,0.4172
26,0.3145
27,0.2085
28,0.1272
29,0.1316
30,0.1514
31,0.1853
32,0.3558
33,0.1822
34,0.1956
35,0.2071
36,0.1882
37,0.1021
38,0.0979
39,0.1828
40,0.1923
41,0.0469
42,0.1301
43,0.0322
44,0.1987
45,0.1317
46,0.1167
47,0.1248
48,0.1107
49,0.0706
50,0.0484
51,0.1123
52,0.0669
53,0.1592
54,0.1819
55,0.1343
56,0.0698
57,0.0472
58,0.0692
59,0.1046
60,0.0487
61,0.0602
62,0.062
63,0.0676
64,0.0684
65,0.1032
66,0.051
67,0.1728
68,0.0499
69,0.0305
70,0.0515
71,0.1008
72,0.0413
73,0.0526
74,0.0777
75,0.0316
76,0.1095
77,0.0333
78,0.0384
79,0.0561
80,0.1044
81,0.0489
82,0.0592
83,0.2064
84,0.0244
85,0.0464
86,0.0383
87,0.0235
88,0.0342
89,0.0614
90,0.0679
91,0.0796
92,0.067
93,0.0515
94,0.0835
95,0.0765
96,0.0641
97,0.0671
98,0.0331
99,0.0315
100,0.0506
