Epochs,Loss
1,1.9354
2,2.0237
3,2.0005
4,1.8526
5,1.8331
6,1.9226
7,2.0183
8,1.7646
9,1.7938
10,1.9055
11,1.7205
12,1.8305
13,1.9383
14,1.8654
15,1.9392
16,1.9019
17,1.902
18,1.9393
19,1.6136
20,1.9386
21,1.9743
22,1.6473
23,2.1202
24,1.9011
25,1.7919
26,1.8278
27,1.7183
28,1.7936
29,1.7552
30,1.8643
31,1.6817
32,1.9015
33,1.8285
34,1.828
35,1.8282
36,1.792
37,1.8645
38,1.9742
39,1.9748
40,1.8645
41,1.9372
42,1.7554
43,1.9013
44,1.682
45,1.7547
46,1.8642
47,1.8644
48,1.7546
49,1.9742
50,1.7918
51,1.7183
52,1.8648
53,1.7185
54,1.572
55,1.8281
56,1.7919
57,1.6106
58,1.8278
59,1.974
60,1.8645
61,1.8278
62,1.9008
63,1.7909
64,1.7545
65,1.6817
66,1.7182
67,2.0104
68,1.7915
69,1.8283
70,1.6816
71,1.7547
72,1.8643
73,1.6086
74,2.047
75,2.0105
76,1.9373
77,1.7547
78,1.9007
79,1.7183
80,1.9377
81,1.9373
82,1.6085
83,1.609
84,2.0469
85,1.6089
86,1.7183
87,1.7915
88,1.7905
89,1.791
90,2.0835
91,1.7185
92,1.8277
93,1.8642
94,1.8648
95,1.7915
96,1.7913
97,1.8278
98,1.974
99,1.6085
100,1.8644
101,1.6846
102,1.9739
103,1.7547
104,1.9373
105,1.9006
106,1.9375
107,1.8644
108,1.7547
109,1.7179
110,1.8283
111,1.7552
112,1.7544
113,1.7323
114,1.7326
115,1.7398
116,1.6214
117,1.3917
118,1.8275
119,1.5063
120,1.4281
121,1.6622
122,1.6145
123,1.6843
124,1.6844
125,1.7193
126,1.5752
127,1.7188
128,1.7193
129,1.7185
130,1.755
131,1.6828
132,1.5738
133,1.8295
134,1.3943
135,1.7189
136,1.5735
137,1.6819
138,1.7572
139,1.5732
140,1.6094
141,1.4298
142,1.8304
143,1.536
144,1.465
145,1.4627
146,1.3903
147,1.7325
148,1.3117
149,1.6098
150,1.2526
151,1.4742
152,1.3181
153,1.4272
154,1.3255
155,1.3546
156,1.4315
157,1.4667
158,1.3555
159,1.5025
160,1.5734
161,1.5735
162,1.427
163,1.2454
164,1.4246
165,1.5739
166,1.3537
167,1.2066
168,1.4638
169,1.0984
170,1.3536
171,1.3543
172,1.2077
173,1.4631
174,1.6128
175,1.3532
176,1.427
177,1.317
178,1.2812
179,1.171
180,1.3538
181,1.499
182,1.5733
183,1.4997
184,1.4269
185,1.1345
186,1.39
187,1.2437
188,1.5361
189,1.3543
190,1.4274
191,1.4267
192,1.207
193,1.3895
194,1.537
195,1.4264
196,1.2805
197,1.3895
198,1.3891
199,1.2433
200,1.317
