Epochs,Loss
1,0.4956
2,0.4606
3,0.1839
4,0.1568
5,0.1184
6,0.1562
7,0.1284
8,0.1159
9,0.0704
10,0.0685
11,0.0479
12,0.0569
13,0.0096
14,0.0465
15,0.0361
16,0.0158
17,0.0215
18,0.0076
19,0.0114
20,0.0139
21,0.0081
22,0.009
23,0.003
24,0.0045
25,0.0085
26,0.007
27,0.0109
28,0.0019
29,0.0091
30,0.0047
31,0.0046
32,0.0055
33,0.0048
34,0.0038
35,0.0037
36,0.0046
37,0.0022
38,0.0018
39,0.0026
40,0.0015
41,0.0017
42,0.0019
43,0.002
44,0.0031
45,0.0029
46,0.004
47,0.0022
48,0.0013
49,0.0025
50,0.0045
51,0.0027
52,0.002
53,0.0012
54,0.0018
55,0.0018
56,0.002
57,0.0006
58,0.0031
59,0.0016
60,0.0016
61,0.0024
62,0.0014
63,0.0018
64,0.0015
65,0.0012
66,0.0012
67,0.0017
68,0.0015
69,0.0018
70,0.001
71,0.0017
72,0.0018
73,0.0016
74,0.0022
75,0.0013
76,0.002
77,0.0019
78,0.0011
79,0.0014
80,0.0014
81,0.0007
82,0.0017
83,0.0009
84,0.0021
85,0.002
86,0.0018
87,0.0017
88,0.0003
89,0.0018
90,0.001
91,0.0009
92,0.0012
93,0.0013
94,0.0014
95,0.001
96,0.0007
97,0.0008
98,0.0015
99,0.0009
100,0.0007
