Epochs,Loss
1,0.5485
2,0.1548
3,0.0664
4,0.0397
5,0.0585
6,0.0071
7,0.0163
8,0.0017
9,0.0018
10,0.0015
11,0.0037
12,0.0028
13,0.0011
14,0.0012
15,0.0016
16,0.0009
17,0.0014
18,0.0021
19,0.0007
20,0.0011
21,0.0011
22,0.0016
23,0.0006
24,0.0008
25,0.0013
26,0.0009
27,0.0007
28,0.0004
29,0.0003
30,0.0005
31,0.0004
32,0.0007
33,0.0369
34,0.0002
35,0.0005
36,0.0006
37,0.0006
38,0.0002
39,0.0002
40,0.0365
41,0.0002
42,0.0003
43,0.0003
44,0.0005
45,0.0005
46,0.0001
47,0.0001
48,0.0007
49,0.0004
50,0.0002
51,0.0002
52,0.0002
53,0.0002
54,0.0002
55,0.0001
56,0.0002
57,0.0002
58,0.0011
59,0.0001
60,0.0001
61,0.0005
62,0.0001
63,0.0002
64,0.0002
65,0.0003
66,0.0003
67,0.0001
68,0.0002
69,0.0003
70,0.0
71,0.0002
72,0.0001
73,0.0001
74,0.0001
75,0.0002
76,0.0002
77,0.0002
78,0.0003
79,0.0002
80,0.0001
81,0.0001
82,0.0001
83,0.0001
84,0.0002
85,0.0001
86,0.0002
87,0.0002
88,0.0002
89,0.0002
90,0.0001
91,0.0001
92,0.0001
93,0.0001
94,0.0002
95,0.0002
96,0.0001
97,0.0002
98,0.0001
99,0.0
100,0.0001
