Epochs,Loss
1,2.28
2,2.1152
3,2.1703
4,1.9262
5,1.9395
6,1.7977
7,1.8028
8,1.5378
9,1.1759
10,1.2246
11,1.1382
12,1.4885
13,1.1822
14,1.1302
15,1.3137
16,0.9356
17,1.5078
18,1.2938
19,1.0198
20,1.2485
21,1.2586
22,1.3012
23,0.709
24,1.4132
25,1.1454
26,1.1594
27,1.322
28,0.954
29,1.271
30,0.9519
31,1.2782
32,0.7212
33,0.8782
34,0.8917
35,0.8905
36,0.9096
37,0.9717
38,0.8055
39,0.7922
40,1.0935
41,0.8455
42,0.8974
43,0.696
44,1.0733
45,1.0516
46,1.1286
47,0.8172
48,0.7843
49,0.688
50,0.8678
51,0.8955
52,0.7081
53,0.6351
54,0.6751
55,0.7076
56,0.7303
57,0.8012
58,1.0552
59,0.8521
60,0.6837
61,0.8191
62,0.9172
63,0.8484
64,0.6333
65,0.7562
66,0.5585
67,0.5889
68,0.6816
69,0.7427
70,0.8758
71,0.7335
72,0.7827
73,0.8117
74,0.8987
75,0.9294
76,0.7522
77,0.9379
78,1.0293
79,0.5986
80,0.557
81,0.6005
82,0.8343
83,0.9235
84,0.7116
85,1.0145
86,0.7104
87,0.7775
88,1.0885
89,0.5992
90,0.6712
91,0.7359
92,0.9461
93,0.6309
94,0.7812
95,0.7079
96,0.6737
97,0.7424
98,0.9235
99,0.7842
100,0.9278
101,0.7017
102,0.9551
103,0.8521
104,0.6708
105,0.6796
106,0.5189
107,0.9254
108,0.8498
109,0.8446
110,0.778
111,0.6325
112,0.775
113,0.8511
114,0.9575
115,0.6333
116,0.7392
117,0.9217
118,0.6642
119,0.6027
120,0.8829
121,0.6367
122,0.5558
123,0.705
124,0.6624
125,0.7413
126,0.5217
127,0.9208
128,0.7378
129,0.7767
130,0.628
131,1.098
132,0.5211
133,0.5892
134,0.9546
135,0.735
136,0.8829
137,0.6966
138,0.7347
139,0.7014
140,0.7709
141,0.7354
142,0.4444
143,0.4811
144,0.6058
145,0.778
146,0.7032
147,0.9189
148,0.7741
149,0.8064
150,0.81
151,1.0355
152,0.921
153,0.8431
154,0.774
155,0.6737
156,0.7728
157,0.6264
158,0.8467
159,0.6651
160,0.8119
161,0.77
162,0.8808
163,0.7704
164,0.8844
165,0.9165
166,0.6242
167,0.7331
168,0.5896
169,0.5184
170,0.9547
171,0.8074
172,0.7341
173,0.7712
174,0.6977
175,1.0645
176,0.8807
177,0.9232
178,0.7348
179,0.4984
180,0.6261
181,0.6987
182,1.061
183,0.9543
184,0.7707
185,0.7375
186,0.7328
187,0.9876
188,0.5534
189,0.8452
190,0.7346
191,0.7463
192,0.8087
193,0.8787
194,0.5877
195,0.7327
196,0.955
197,1.0633
198,0.3309
199,0.7344
200,0.7697
