Epochs,Loss
1,0.5804
2,0.2787
3,0.3358
4,0.1176
5,0.2465
6,0.0296
7,0.0484
8,0.0703
9,0.015
10,0.0487
11,0.0086
12,0.0073
13,0.0303
14,0.0352
15,0.0398
16,0.0073
17,0.0083
18,0.0448
19,0.1071
20,0.1293
21,0.0082
22,0.0351
23,0.0054
24,0.0045
25,0.0363
26,0.0018
27,0.0014
28,0.0067
29,0.0045
30,0.0021
31,0.003
32,0.0029
33,0.0026
34,0.0021
35,0.0016
36,0.0036
37,0.0018
38,0.0017
39,0.0031
40,0.0027
41,0.0018
42,0.0028
43,0.0025
44,0.002
45,0.0024
46,0.0016
47,0.0365
48,0.0016
49,0.0011
50,0.0024
51,0.0021
52,0.0014
53,0.0024
54,0.0014
55,0.0008
56,0.0011
57,0.0016
58,0.0017
59,0.0018
60,0.0014
61,0.0013
62,0.0015
63,0.0013
64,0.0019
65,0.002
66,0.0014
67,0.0017
68,0.0008
69,0.0047
70,0.0014
71,0.0006
72,0.0017
73,0.0013
74,0.0007
75,0.0011
76,0.0005
77,0.0011
78,0.001
79,0.0004
80,0.0011
81,0.0008
82,0.0009
83,0.0008
84,0.0014
85,0.0013
86,0.0012
87,0.0005
88,0.0008
89,0.0009
90,0.0008
91,0.0006
92,0.0007
93,0.001
94,0.0012
95,0.0007
96,0.0011
97,0.0006
98,0.0012
99,0.001
100,0.0008
