Epochs,Loss
1,1.4779
2,0.9411
3,0.9046
4,0.6101
5,0.813
6,0.6664
7,0.481
8,0.538
9,0.2919
10,0.7201
11,0.3633
12,0.2702
13,0.2786
14,0.5401
15,0.2372
16,0.2258
17,0.2886
18,0.2524
19,0.3545
20,0.3688
21,0.1648
22,0.1446
23,0.1754
24,0.1595
25,0.278
26,0.2677
27,0.2517
28,0.2042
29,0.1458
30,0.3375
31,0.3485
32,0.2063
33,0.1614
34,0.1907
35,0.387
36,0.2205
37,0.1071
38,0.1731
39,0.4149
40,0.1911
41,0.2222
42,0.2263
43,0.167
44,0.183
45,0.2469
46,0.274
47,0.2708
48,0.1169
49,0.1495
50,0.1386
51,0.1342
52,0.1732
53,0.0706
54,0.1711
55,0.3044
56,0.2088
57,0.2141
58,0.1922
59,0.09
60,0.0505
61,0.1974
62,0.1219
63,0.0797
64,0.091
65,0.076
66,0.1439
67,0.1136
68,0.291
69,0.2988
70,0.0924
71,0.0675
72,0.0704
73,0.0947
74,0.191
75,0.1762
76,0.0892
77,0.1409
78,0.1792
79,0.2623
80,0.1253
81,0.1583
82,0.0699
83,0.3475
84,0.1881
85,0.0935
86,0.1027
87,0.0969
88,0.0897
89,0.0727
90,0.0695
91,0.0794
92,0.1041
93,0.0747
94,0.1756
95,0.0953
96,0.1194
97,0.1534
98,0.0303
99,0.0561
100,0.0739
