Epochs,Loss
1,2.303
2,2.2967
3,2.2983
4,2.3084
5,2.2974
6,2.3028
7,2.3063
8,2.3012
9,2.3053
10,2.2977
11,2.3023
12,2.304
13,2.3039
14,2.3022
15,2.3061
16,2.3091
17,2.3041
18,2.3027
19,2.2986
20,2.3061
21,2.2992
22,2.2998
23,2.3073
24,2.301
25,2.3011
26,2.3003
27,2.3004
28,2.2993
29,2.3084
30,2.3045
31,2.3041
32,2.3012
33,2.3023
34,2.2967
35,2.3038
36,2.3042
37,2.3079
38,2.3067
39,2.299
40,2.3015
41,2.3034
42,2.3025
43,2.3004
44,2.3053
45,2.3042
46,2.3073
47,2.304
48,2.3004
49,2.2954
50,2.3058
51,2.3054
52,2.3044
53,2.3087
54,2.3017
55,2.2953
56,2.2963
57,2.2996
58,2.3073
59,2.3046
60,2.3013
61,2.3014
62,2.3058
63,2.296
64,2.307
65,2.3054
66,2.2978
67,2.3057
68,2.3062
69,2.3
70,2.3014
71,2.3034
72,2.2945
73,2.3046
74,2.3128
75,2.2997
76,2.3052
77,2.2956
78,2.3018
79,2.3005
80,2.3059
81,2.2994
82,2.3003
83,2.3006
84,2.306
85,2.3103
86,2.2981
87,2.2999
88,2.2909
89,2.3077
90,2.3023
91,2.2986
92,2.3049
93,2.3006
94,2.3001
95,2.3009
96,2.3049
97,2.3045
98,2.2982
99,2.2939
100,2.3038
