Epochs,Loss
1,0.4208
2,0.2609
3,0.1426
4,0.0455
5,0.059
6,0.0076
7,0.0096
8,0.034
9,0.0398
10,0.0033
11,0.0025
12,0.0025
13,0.0012
14,0.0011
15,0.0428
16,0.001
17,0.0009
18,0.0015
19,0.0007
20,0.001
21,0.0007
22,0.0012
23,0.0004
24,0.0002
25,0.0006
26,0.0006
27,0.0005
28,0.0008
29,0.0005
30,0.0007
31,0.0006
32,0.0004
33,0.0002
34,0.0004
35,0.0006
36,0.0002
37,0.0002
38,0.0003
39,0.0005
40,0.0003
41,0.0003
42,0.0002
43,0.0003
44,0.0002
45,0.0002
46,0.0003
47,0.0004
48,0.0002
49,0.0001
50,0.0002
51,0.0002
52,0.0002
53,0.0001
54,0.0001
55,0.0002
56,0.0003
57,0.0002
58,0.0001
59,0.0002
60,0.0002
61,0.0002
62,0.0004
63,0.0001
64,0.0001
65,0.0
66,0.0002
67,0.0001
68,0.0001
69,0.0001
70,0.0
71,0.0001
72,0.0001
73,0.0001
74,0.0001
75,0.0001
76,0.0002
77,0.0001
78,0.0001
79,0.0001
80,0.0002
81,0.0001
82,0.0001
83,0.0001
84,0.0002
85,0.0001
86,0.0001
87,0.0
88,0.0001
89,0.0001
90,0.0001
91,0.0002
92,0.0001
93,0.0001
94,0.0001
95,0.0001
96,0.0001
97,0.0001
98,0.0001
99,0.0001
100,0.0001
