Epochs,Loss
1,1.1258
2,0.684
3,0.6375
4,0.1837
5,0.1006
6,0.1552
7,0.2568
8,0.1134
9,0.0969
10,0.1283
11,0.0558
12,0.0646
13,0.0417
14,0.0664
15,0.0239
16,0.0209
17,0.0901
18,0.02
19,0.0189
20,0.0335
21,0.0194
22,0.0188
23,0.0193
24,0.0264
25,0.011
26,0.0049
27,0.0051
28,0.0099
29,0.0052
30,0.0423
31,0.0038
32,0.0422
33,0.0027
34,0.0047
35,0.0028
36,0.0042
37,0.0049
38,0.003
39,0.0309
40,0.0035
41,0.0018
42,0.0028
43,0.0021
44,0.0034
45,0.0017
46,0.0019
47,0.0017
48,0.0014
49,0.0013
50,0.0011
51,0.0009
52,0.0006
53,0.0009
54,0.0012
55,0.0009
56,0.0007
57,0.0005
58,0.0009
59,0.001
60,0.0378
61,0.0006
62,0.0005
63,0.0006
64,0.0005
65,0.0008
66,0.0003
67,0.0007
68,0.0003
69,0.0004
70,0.0002
71,0.0003
72,0.0002
73,0.0002
74,0.0002
75,0.0001
76,0.0002
77,0.0001
78,0.0
79,0.0001
80,0.0002
81,0.0001
82,0.0001
83,0.0001
84,0.0001
85,0.0001
86,0.0001
87,0.0001
88,0.0001
89,0.0001
90,0.0
91,0.0001
92,0.0001
93,0.0
94,0.0001
95,0.0
96,0.0
97,0.0
98,0.0001
99,0.0
100,0.0
