Epochs,Loss
1,1.4482
2,0.8456
3,0.3065
4,0.301
5,0.2774
6,0.1884
7,0.2103
8,0.1888
9,0.1585
10,0.0462
11,0.1217
12,0.037
13,0.0175
14,0.0234
15,0.0289
16,0.0183
17,0.0158
18,0.012
19,0.0152
20,0.0115
21,0.015
22,0.0061
23,0.0139
24,0.0115
25,0.0054
26,0.0097
27,0.007
28,0.0107
29,0.0059
30,0.0091
31,0.0431
32,0.0077
33,0.0041
34,0.0043
35,0.0044
36,0.0024
37,0.0049
38,0.0016
39,0.0022
40,0.0025
41,0.0029
42,0.0027
43,0.0027
44,0.0021
45,0.0013
46,0.0014
47,0.0012
48,0.0012
49,0.0015
50,0.0012
51,0.0015
52,0.0379
53,0.0013
54,0.0008
55,0.0004
56,0.0007
57,0.0007
58,0.0007
59,0.0008
60,0.0007
61,0.0003
62,0.0006
63,0.0004
64,0.0005
65,0.0003
66,0.0005
67,0.0001
68,0.0005
69,0.0002
70,0.0003
71,0.0001
72,0.0002
73,0.0002
74,0.0002
75,0.0002
76,0.0001
77,0.0001
78,0.0001
79,0.0001
80,0.0002
81,0.0001
82,0.0001
83,0.0001
84,0.0001
85,0.0001
86,0.0001
87,0.0
88,0.0
89,0.0
90,0.0001
91,0.0
92,0.0001
93,0.0001
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
