Epochs,Loss
1,0.5318
2,0.2869
3,0.3167
4,0.1612
5,0.0963
6,0.1597
7,0.108
8,0.03
9,0.0756
10,0.034
11,0.0662
12,0.0309
13,0.0246
14,0.0276
15,0.0129
16,0.0159
17,0.0136
18,0.0145
19,0.0285
20,0.0252
21,0.0105
22,0.0197
23,0.0132
24,0.0015
25,0.0066
26,0.0096
27,0.009
28,0.0047
29,0.0136
30,0.0022
31,0.0085
32,0.0084
33,0.0096
34,0.0078
35,0.0078
36,0.0038
37,0.0086
38,0.007
39,0.0045
40,0.0045
41,0.0074
42,0.0045
43,0.0016
44,0.0057
45,0.0049
46,0.0061
47,0.0071
48,0.0028
49,0.004
50,0.0038
51,0.0041
52,0.0029
53,0.0052
54,0.0025
55,0.0048
56,0.0053
57,0.0035
58,0.0044
59,0.002
60,0.0023
61,0.0035
62,0.0031
63,0.003
64,0.0023
65,0.0026
66,0.0026
67,0.0023
68,0.0039
69,0.0028
70,0.0038
71,0.0021
72,0.0023
73,0.0027
74,0.0023
75,0.0036
76,0.0038
77,0.0015
78,0.0025
79,0.002
80,0.0025
81,0.0027
82,0.0374
83,0.0024
84,0.0393
85,0.0034
86,0.0377
87,0.0018
88,0.0022
89,0.0021
90,0.0013
91,0.0019
92,0.0015
93,0.0013
94,0.0017
95,0.0033
96,0.0014
97,0.0018
98,0.0008
99,0.0021
100,0.0019
