Epochs,Loss
1,3.3716
2,3.7512
3,1.9877
4,1.0388
5,1.3798
6,0.2715
7,0.6085
8,0.7156
9,0.723
10,0.7497
11,6.6403
12,411034.0
13,2096.446
14,808.8276
15,1455.0125
16,442.0851
17,762.1174
18,317.317
19,440.5555
20,734.1746
21,614.4802
22,221.8501
23,359.142
24,258.4784
25,199.994
26,670.6731
27,41.1243
28,32.4188
29,151.0089
30,79.2827
31,262.0446
32,172.7684
33,280.2021
34,227.8983
35,421.6004
36,200.4695
37,289.8269
38,303.9977
39,62.9225
40,146.0569
41,173.0859
42,48.2613
43,383.7483
44,105.6352
45,63.8379
46,122.5518
47,176.1801
48,785.7084
49,64.0575
50,0.0
51,375.95
52,73.5681
53,680.585
54,151.5954
55,82.2295
56,20.5719
57,79.3776
58,870.985
59,295.9507
60,2837.6853
61,1398.5488
62,61107.7266
63,240.9271
64,833.7391
65,1722.9053
66,299.4219
67,1145.3879
68,0.0
69,196.811
70,190.812
71,608.5977
72,205.3348
73,17.2016
74,332.9358
75,802.8688
76,554.2455
77,5.4315
78,78.5342
79,42.7433
80,252.5712
81,53.7036
82,1295.9962
83,2241.1831
84,561.9469
85,327.8373
86,19.8522
87,3336.7292
88,169.3006
89,1722.0226
90,0.0
91,38.2416
92,0.0
93,0.0
94,211.4712
95,0.0
96,0.0
97,321.5476
98,0.0
99,0.0
100,6095.3242
