Epochs,Loss
1,0.4765
2,0.3805
3,0.1969
4,0.2891
5,0.1133
6,0.0705
7,0.0949
8,0.064
9,0.0905
10,0.0469
11,0.3694
12,0.0581
13,0.0536
14,0.0523
15,0.0155
16,0.0315
17,0.0454
18,0.0281
19,0.0271
20,0.0329
21,0.0072
22,0.0178
23,0.0128
24,0.0269
25,0.0077
26,0.022
27,0.0142
28,0.0218
29,0.0171
30,0.0097
31,0.024
32,0.0116
33,0.0093
34,0.0662
35,0.0476
36,0.0103
37,0.0083
38,0.0059
39,0.0072
40,0.0063
41,0.0048
42,0.0061
43,0.0095
44,0.0087
45,0.0054
46,0.0031
47,0.0035
48,0.0029
49,0.0065
50,0.0101
51,0.0072
52,0.0043
53,0.0054
54,0.0043
55,0.0066
56,0.0028
57,0.0045
58,0.0029
59,0.0036
60,0.006
61,0.0027
62,0.0054
63,0.0037
64,0.0045
65,0.0056
66,0.0046
67,0.0033
68,0.0032
69,0.0039
70,0.0031
71,0.0042
72,0.002
73,0.0034
74,0.0029
75,0.0027
76,0.0034
77,0.003
78,0.0046
79,0.002
80,0.0017
81,0.0021
82,0.0035
83,0.0017
84,0.0029
85,0.0023
86,0.0026
87,0.0028
88,0.0038
89,0.0029
90,0.0032
91,0.0019
92,0.0021
93,0.0026
94,0.0039
95,0.0013
96,0.0021
97,0.0013
98,0.0019
99,0.0014
100,0.0012
