Epochs,Loss
1,2.5446
2,2.3915
3,2.4625
4,2.322
5,2.2918
6,2.2388
7,2.0857
8,2.1275
9,2.0875
10,2.0597
11,2.048
12,1.9679
13,2.1852
14,1.9952
15,2.0757
16,1.9048
17,2.069
18,2.0781
19,2.1105
20,1.8157
21,2.0814
22,2.0166
23,1.9908
24,1.958
25,1.9667
26,1.9911
27,2.0131
28,1.9118
29,2.0033
30,1.6661
31,1.7494
32,1.9579
33,1.8599
34,1.7508
35,1.7305
36,1.7044
37,1.6361
38,1.6737
39,1.6788
40,1.7341
41,1.7192
42,1.62
43,1.8944
44,1.4378
45,1.6265
46,1.5464
47,1.6347
48,1.6367
49,1.2364
50,1.493
51,1.6473
52,1.4336
53,1.5523
54,1.4759
55,1.6901
56,1.4009
57,1.3263
58,1.4593
59,1.6444
60,1.3974
61,1.5084
62,1.4712
63,1.2854
64,1.3854
65,1.581
66,1.5841
67,1.4703
68,1.4756
69,1.3428
70,1.249
71,1.1878
72,1.6806
73,1.1739
74,1.514
75,1.1814
76,1.4008
77,1.3462
78,1.1964
79,1.3798
80,1.3838
81,1.1721
82,1.2805
83,1.2434
84,1.3617
85,1.3257
86,1.48
87,1.4394
88,1.255
89,1.4027
90,1.3948
91,1.3627
92,1.2352
93,1.1375
94,1.1337
95,1.2393
96,1.2001
97,1.5354
98,1.396
99,1.2069
100,1.2134
