Epochs,Loss
1,2.7057
2,2.4371
3,2.2425
4,2.1674
5,2.0008
6,2.0986
7,2.0118
8,2.0901
9,2.0868
10,1.9836
11,1.773
12,2.1332
13,1.7035
14,1.6693
15,1.8693
16,1.658
17,1.684
18,1.4766
19,1.5256
20,1.4555
21,1.5262
22,1.5538
23,1.5481
24,0.9265
25,1.2999
26,1.2492
27,1.4641
28,1.1543
29,1.0783
30,1.1997
31,1.2963
32,0.8417
33,1.0573
34,0.7205
35,1.2719
36,1.0215
37,0.7223
38,0.9977
39,1.1721
40,0.6701
41,1.1265
42,0.5854
43,0.6724
44,0.5998
45,0.9455
46,0.6954
47,0.8585
48,0.7214
49,0.764
50,0.6041
51,0.6971
52,0.7971
53,0.5704
54,0.688
55,0.4742
56,0.4877
57,0.5636
58,0.5701
59,0.4907
60,0.5694
61,0.7044
62,0.5801
63,0.5221
64,0.3471
65,0.7257
66,0.5439
67,0.6329
68,0.7217
69,0.3618
70,0.3071
71,0.3312
72,0.3737
73,0.5565
74,0.4456
75,0.4862
76,0.3512
77,0.3253
78,0.2794
79,0.4807
80,0.6159
81,0.3728
82,0.4235
83,0.3305
84,0.3414
85,0.5598
86,0.3451
87,0.2278
88,0.7251
89,0.2498
90,0.3883
91,0.5296
92,0.4248
93,0.4494
94,0.3267
95,0.2692
96,0.6684
97,0.2865
98,0.3569
99,0.2957
100,0.2709
101,0.3993
102,0.278
103,0.3083
104,0.3299
105,0.4023
106,0.3854
107,0.2251
108,0.198
109,0.4202
110,0.2841
111,0.5008
112,0.2532
113,0.3243
114,0.2473
115,0.3546
116,0.1227
117,0.7425
118,0.2195
119,0.2768
120,0.5414
121,0.2278
122,0.6665
123,0.3236
124,0.2813
125,0.3993
126,0.1572
127,0.2156
128,0.4474
129,0.2969
130,0.2996
131,0.1167
132,0.2541
133,0.2042
134,0.3574
135,0.1039
136,0.1999
137,0.2015
138,0.4258
139,0.2803
140,0.2272
141,0.4949
142,0.5434
143,0.1872
144,0.1523
145,0.4354
146,0.3562
147,0.3647
148,0.2709
149,0.2738
150,0.2549
151,0.3273
152,0.2497
153,0.1887
154,0.2169
155,0.1724
156,0.1006
157,0.2895
158,0.4039
159,0.2919
160,0.163
161,0.3014
162,0.2267
163,0.1891
164,0.2022
165,0.1677
166,0.19
167,0.0893
168,0.1197
169,0.1867
170,0.4314
171,0.2231
172,0.2111
173,0.0884
174,0.1109
175,0.3443
176,0.7244
177,0.2238
178,0.2629
179,0.3672
180,0.2641
181,0.1626
182,0.2012
183,0.2164
184,0.4487
185,0.151
186,0.2572
187,0.2095
188,0.2899
189,0.1234
190,0.2251
191,0.3038
192,0.168
193,0.0798
194,0.136
195,0.2764
196,0.236
197,0.2115
198,0.3067
199,0.3553
200,0.1741
