Epochs,Loss
1,1.6896
2,1.2692
3,1.0237
4,0.4434
5,0.4825
6,0.6318
7,0.3816
8,0.2146
9,0.3581
10,0.5228
11,0.3905
12,0.2192
13,0.2403
14,0.2113
15,0.3748
16,0.3121
17,0.1875
18,0.4971
19,0.1446
20,0.0865
21,0.1721
22,0.2333
23,0.2322
24,0.1508
25,0.202
26,0.1821
27,0.2509
28,0.0451
29,0.1392
30,0.1474
31,0.0971
32,0.2124
33,0.224
34,0.2306
35,0.1329
36,0.1689
37,0.1006
38,0.0617
39,0.2334
40,0.1783
41,0.0137
42,0.0706
43,0.0658
44,0.2079
45,0.1177
46,0.1411
47,0.0811
48,0.0713
49,0.0953
50,0.133
51,0.0417
52,0.0935
53,0.1398
54,0.0583
55,0.0282
56,0.0192
57,0.0439
58,0.0432
59,0.1867
60,0.0194
61,0.0979
62,0.1127
63,0.1317
64,0.1425
65,0.0993
66,0.1071
67,0.0399
68,0.1093
69,0.0846
70,0.0171
71,0.1013
72,0.0789
73,0.0784
74,0.041
75,0.0506
76,0.1157
77,0.1395
78,0.0993
79,0.0692
80,0.0435
81,0.0257
82,0.0401
83,0.0769
84,0.0488
85,0.0179
86,0.0091
87,0.0917
88,0.0128
89,0.0205
90,0.0473
91,0.0851
92,0.0193
93,0.0091
94,0.0514
95,0.0385
96,0.0101
97,0.0778
98,0.037
99,0.0957
100,0.0593
