Epochs,Loss
1,1.1305
2,0.9479
3,0.7029
4,0.5156
5,0.473
6,0.635
7,0.5743
8,0.6054
9,0.5176
10,0.5518
11,0.3941
12,0.5853
13,0.3684
14,0.44
15,0.5508
16,0.4402
17,0.4393
18,0.5123
19,0.257
20,0.3661
21,0.4028
22,0.3299
23,0.5494
24,0.2196
25,0.3295
26,0.4024
27,0.549
28,0.3665
29,0.4029
30,0.4396
31,0.512
32,0.5487
33,0.4755
34,0.4753
35,0.4025
36,0.4756
37,0.6216
38,0.3292
39,0.5491
40,0.2928
41,0.5854
42,0.3662
43,0.512
44,0.4391
45,0.3657
46,0.4022
47,0.4754
48,0.5853
49,0.5118
50,0.585
51,0.3659
52,0.2195
53,0.5119
54,0.5491
55,0.4022
56,0.2928
57,0.3657
58,0.3658
59,0.2926
60,0.5484
61,0.5485
62,0.4755
63,0.4387
64,0.4388
65,0.4754
66,0.512
67,0.5119
68,0.2926
69,0.4026
70,0.366
71,0.3657
72,0.4023
73,0.5119
74,0.6581
75,0.4388
76,0.4753
77,0.4753
78,0.4022
79,0.2925
80,0.4023
81,0.6947
82,0.3656
83,0.2925
84,0.4388
85,0.585
86,0.4023
87,0.3658
88,0.4388
89,0.4021
90,0.5119
91,0.2926
92,0.5485
93,0.4388
94,0.3657
95,0.6215
96,0.3656
97,0.4753
98,0.5485
99,0.3291
100,0.4752
