Epochs,Loss
1,1.8212
2,1.939
3,2.0946
4,1.8799
5,1.5183
6,1.7624
7,1.7072
8,1.541
9,1.7925
10,1.7139
11,1.6383
12,1.5024
13,1.405
14,1.5518
15,1.891
16,1.6103
17,1.7421
18,1.5072
19,1.6561
20,1.4162
21,1.719
22,1.5453
23,1.4703
24,1.6172
25,1.9236
26,1.7916
27,1.5249
28,1.6972
29,1.8673
30,1.4071
31,1.5985
32,1.396
33,1.6508
34,1.4986
35,1.3639
36,1.5096
37,1.2614
38,1.5464
39,1.7324
40,1.5381
41,1.7927
42,1.1838
43,1.3676
44,1.6115
45,1.1825
46,1.5425
47,1.6151
48,1.4026
49,1.567
50,1.5431
51,1.4536
52,1.4667
53,1.2067
54,1.3433
55,1.4624
56,1.3911
57,1.5412
58,1.3723
59,1.2653
60,1.2887
61,1.1495
62,1.0691
63,1.2374
64,1.4559
65,1.3229
66,1.1933
67,1.0024
68,1.1664
69,1.1842
70,0.9032
71,1.2158
72,1.3786
73,1.11
74,0.9324
75,1.1493
76,1.0325
77,0.9882
78,0.8987
79,1.1155
80,1.0499
81,1.0684
82,1.2889
83,1.0329
84,1.0027
85,1.0653
86,0.8711
87,1.191
88,0.8579
89,1.0709
90,0.938
91,1.1709
92,0.8519
93,1.1158
94,0.9343
95,0.9069
96,0.757
97,0.9504
98,0.97
99,0.9496
100,0.9718
101,1.2229
102,1.0038
103,1.0147
104,0.7534
105,1.1124
106,1.0498
107,1.1159
108,0.9264
109,0.9229
110,1.009
111,0.8866
112,1.1467
113,0.9935
114,1.0351
115,0.9546
116,0.8932
117,1.0755
118,0.9241
119,0.8978
120,1.0739
121,1.2862
122,0.8924
123,0.9574
124,1.1052
125,1.1815
126,0.9702
127,0.9994
128,1.1011
129,0.9602
130,0.9963
131,0.9553
132,1.1774
133,0.9925
134,1.1389
135,0.7422
136,0.7465
137,0.8846
138,1.0702
139,0.809
140,0.8466
141,1.0666
142,0.8084
143,0.7789
144,0.7794
145,1.1395
146,0.816
147,1.0343
148,0.8904
149,1.1893
150,1.107
151,1.2119
152,1.0985
153,0.9937
154,0.8449
155,0.9225
156,0.909
157,0.8772
158,0.6996
159,1.1358
160,0.8596
161,0.8076
162,0.8858
163,1.142
164,0.9961
165,1.0306
166,0.6969
167,0.8799
168,1.0656
169,0.8926
170,0.7042
171,1.1049
172,1.2163
173,0.7733
174,1.1039
175,1.2519
176,1.2091
177,1.1462
178,0.8796
179,0.8831
180,0.992
181,0.7374
182,1.1802
183,0.8797
184,0.9199
185,1.1
186,1.0654
187,0.7399
188,0.9556
189,1.0628
190,0.9251
191,0.8477
192,0.995
193,1.0268
194,0.8446
195,0.9212
196,1.026
197,0.9152
198,0.9561
199,0.9512
200,1.2918
