Epochs,Loss
1,3.9036
2,2.7733
3,2.3378
4,2.4287
5,1.6647
6,1.1656
7,1.2569
8,1.1233
9,1.0636
10,0.6538
11,1.04
12,0.9862
13,0.5106
14,0.7399
15,0.4288
16,0.646
17,0.7297
18,0.5814
19,0.7975
20,0.7602
21,0.4139
22,0.7645
23,0.5257
24,0.869
25,0.5306
26,0.7576
27,0.562
28,0.4346
29,0.4623
30,0.4526
31,0.415
32,0.347
33,0.481
34,0.258
35,0.3163
36,0.4707
37,0.554
38,0.3697
39,0.4985
40,0.6418
41,0.5632
42,0.3529
43,0.5615
44,0.4968
45,0.501
46,0.4945
47,0.4146
48,0.5571
49,0.3512
50,0.6568
51,0.3048
52,0.2611
53,0.5966
54,0.3777
55,0.2508
56,0.5891
57,0.3181
58,0.3378
59,0.4603
60,0.433
61,0.5336
62,0.495
63,0.6113
64,0.3608
65,0.3264
66,0.2227
67,0.2521
68,0.2349
69,0.2147
70,0.4049
71,0.3797
72,0.5358
73,0.367
74,0.4885
75,0.4606
76,0.3964
77,0.2414
78,0.1964
79,0.2251
80,0.1374
81,0.3668
82,0.3967
83,0.4922
84,0.4372
85,0.4893
86,0.3091
87,0.2519
88,0.2508
89,0.3488
90,0.2626
91,0.4382
92,0.312
93,0.183
94,0.322
95,0.1827
96,0.3187
97,0.2206
98,0.4056
99,0.0883
100,0.1349
101,0.4185
102,0.4066
103,0.243
104,0.2704
105,0.4161
106,0.2082
107,0.4287
108,0.3099
109,0.3717
110,0.2798
111,0.2697
112,0.3777
113,0.2248
114,0.2848
115,0.2876
116,0.1664
117,0.3225
118,0.338
119,0.5113
120,0.171
121,0.2348
122,0.3433
123,0.2383
124,0.3219
125,0.2081
126,0.5328
127,0.2126
128,0.1887
129,0.2267
130,0.3396
131,0.2417
132,0.1982
133,0.2199
134,0.2808
135,0.371
136,0.2577
137,0.4043
138,0.4265
139,0.2869
140,0.2445
141,0.1777
142,0.1497
143,0.4222
144,0.3679
145,0.2836
146,0.2015
147,0.1496
148,0.2082
149,0.2597
150,0.309
151,0.2584
152,0.2903
153,0.3496
154,0.1573
155,0.2196
156,0.3997
157,0.2387
158,0.1828
159,0.3893
160,0.1157
161,0.2904
162,0.3209
163,0.1854
164,0.3749
165,0.2832
166,0.1599
167,0.255
168,0.3679
169,0.4891
170,0.1907
171,0.1309
172,0.1794
173,0.0779
174,0.2509
175,0.2541
176,0.1947
177,0.2337
178,0.248
179,0.1365
180,0.1939
181,0.1901
182,0.1767
183,0.1434
184,0.2406
185,0.2297
186,0.2466
187,0.3925
188,0.1404
189,0.0653
190,0.2815
191,0.296
192,0.2523
193,0.4
194,0.1491
195,0.1505
196,0.166
197,0.0499
198,0.1817
199,0.1751
200,0.166
