Epochs,Loss
1,0.3055
2,0.2478
3,0.3078
4,0.1671
5,0.155
6,0.0681
7,0.049
8,0.0692
9,0.1255
10,0.0743
11,0.0206
12,0.0264
13,0.042
14,0.027
15,0.0288
16,0.0194
17,0.0113
18,0.0128
19,0.0152
20,0.0483
21,0.0168
22,0.0125
23,0.0118
24,0.0105
25,0.0078
26,0.0097
27,0.0063
28,0.012
29,0.006
30,0.0081
31,0.0057
32,0.0137
33,0.0048
34,0.0063
35,0.0064
36,0.0079
37,0.0076
38,0.0053
39,0.0053
40,0.0057
41,0.0087
42,0.003
43,0.0026
44,0.0023
45,0.0037
46,0.0034
47,0.0027
48,0.0031
49,0.0036
50,0.0049
51,0.007
52,0.0423
53,0.0018
54,0.0035
55,0.0058
56,0.0042
57,0.0014
58,0.0046
59,0.0037
60,0.0021
61,0.0017
62,0.003
63,0.0041
64,0.002
65,0.0037
66,0.0026
67,0.0022
68,0.0026
69,0.0043
70,0.0009
71,0.004
72,0.0018
73,0.0027
74,0.0027
75,0.0017
76,0.0014
77,0.0021
78,0.0377
79,0.0015
80,0.0024
81,0.0021
82,0.0017
83,0.0018
84,0.0016
85,0.0006
86,0.0012
87,0.0413
88,0.0011
89,0.0027
90,0.0032
91,0.0015
92,0.0015
93,0.0012
94,0.0007
95,0.0018
96,0.0016
97,0.0021
98,0.0012
99,0.0016
100,0.0014
