Epochs,Loss
1,2.1932
2,2.3025
3,2.2138
4,1.7866
5,1.8897
6,1.9786
7,2.0372
8,1.648
9,1.887
10,1.949
11,1.9128
12,1.7566
13,1.9076
14,1.9626
15,2.0134
16,2.011
17,1.9727
18,1.9023
19,1.8682
20,1.6108
21,2.1203
22,1.6817
23,1.828
24,2.0478
25,1.7557
26,1.8657
27,1.7916
28,1.8689
29,1.9021
30,1.8652
31,1.9017
32,1.901
33,1.6464
34,1.9015
35,1.792
36,1.9376
37,1.7921
38,1.8655
39,2.1213
40,2.0482
41,1.9374
42,1.9383
43,1.9743
44,1.609
45,1.9012
46,1.9378
47,1.7555
48,2.0108
49,1.9012
50,1.9379
51,1.8646
52,1.828
53,1.8283
54,1.9003
55,2.0474
56,1.8645
57,1.8646
58,1.9375
59,1.9743
60,1.9015
61,1.8654
62,1.8642
63,1.9014
64,1.7547
65,1.7556
66,1.5725
67,1.9023
68,2.0108
69,1.9368
70,2.0104
71,1.9018
72,1.8648
73,1.755
74,1.6468
75,1.648
76,1.4294
77,1.8282
78,1.5159
79,1.6457
80,1.5731
81,1.4621
82,1.3923
83,1.4031
84,1.3903
85,1.2118
86,1.3166
87,1.2074
88,1.5016
89,1.1351
90,1.7199
91,1.355
92,1.5736
93,1.2082
94,1.4265
95,1.6092
96,1.3895
97,1.2812
98,1.2075
99,1.0975
100,1.4969
101,1.4914
102,1.4628
103,1.2437
104,1.2803
105,1.3178
106,1.3896
107,1.6089
108,1.4263
109,1.4628
110,1.5735
111,1.5356
112,1.353
113,1.5032
114,1.2436
115,1.6452
116,1.3898
117,1.6453
118,1.2066
119,1.3167
120,1.3167
121,1.1703
122,1.39
123,1.2802
124,1.2064
125,1.3526
126,1.5723
127,1.4994
128,1.4992
129,1.5354
130,1.4627
131,1.3903
132,1.3662
133,1.2074
134,1.5356
135,1.5357
136,1.4994
137,1.4992
138,1.2066
139,1.5721
140,1.2803
141,1.4624
142,1.7182
143,1.207
144,1.3894
145,1.3531
146,1.3893
147,1.426
148,1.2068
149,1.7182
150,1.4989
151,1.3526
152,1.2433
153,1.2067
154,1.2065
155,1.243
156,1.2433
157,1.4258
158,1.3166
159,1.645
160,1.3893
161,1.5718
162,1.426
163,1.4625
164,1.3531
165,1.2794
166,1.6453
167,1.4622
168,1.6087
169,1.6086
170,1.2431
171,1.7181
172,1.3161
173,1.4626
174,1.4991
175,1.317
176,1.426
177,1.0605
178,1.2433
179,1.3529
180,0.9945
181,1.5489
182,1.207
183,1.134
184,1.1337
185,1.0618
186,1.2807
187,1.137
188,1.0643
189,1.1341
190,1.2453
191,1.0605
192,1.4629
193,0.9514
194,1.1706
195,1.1704
196,1.17
197,1.0967
198,1.209
199,0.9164
200,1.0605
