Epochs,Loss
1,2.1437
2,1.7171
3,1.4319
4,1.3705
5,1.4457
6,1.6568
7,0.9179
8,0.5554
9,0.9239
10,0.6704
11,0.5535
12,0.7589
13,0.5216
14,0.4193
15,0.6362
16,0.6352
17,0.4012
18,0.7667
19,0.6399
20,0.4615
21,0.4026
22,0.5242
23,0.4971
24,0.6556
25,0.4589
26,0.3153
27,0.599
28,0.2217
29,0.3035
30,0.3501
31,0.4233
32,0.618
33,0.2845
34,0.505
35,0.3108
36,0.2357
37,0.3122
38,0.4498
39,0.4732
40,0.3379
41,0.3073
42,0.4353
43,0.5571
44,0.1688
45,0.2312
46,0.4296
47,0.2643
48,0.2992
49,0.2558
50,0.2454
51,0.5552
52,0.3812
53,0.4681
54,0.209
55,0.3997
56,0.0912
57,0.2815
58,0.3761
59,0.3045
60,0.3028
61,0.2732
62,0.416
63,0.4231
64,0.5292
65,0.3158
66,0.2533
67,0.2342
68,0.2329
69,0.1247
70,0.3073
71,0.3422
72,0.1956
73,0.4519
74,0.3455
75,0.1554
76,0.1992
77,0.2721
78,0.3975
79,0.3374
80,0.2288
81,0.1964
82,0.4229
83,0.4568
84,0.3574
85,0.3032
86,0.2553
87,0.3494
88,0.1996
89,0.2744
90,0.1607
91,0.2876
92,0.1991
93,0.4022
94,0.4907
95,0.417
96,0.1904
97,0.2616
98,0.3023
99,0.2633
100,0.5997
