Epochs,Loss
1,2.0445
2,1.6515
3,1.492
4,1.5547
5,0.739
6,0.7996
7,0.8721
8,0.595
9,0.5933
10,0.3081
11,0.6343
12,0.383
13,0.4293
14,0.4987
15,0.1316
16,0.1834
17,0.4357
18,0.3322
19,0.1938
20,0.163
21,0.1373
22,0.1079
23,0.3721
24,0.2541
25,0.3297
26,0.2466
27,0.2078
28,0.1528
29,0.18
30,0.1798
31,0.1207
32,0.276
33,0.1989
34,0.2194
35,0.1307
36,0.3098
37,0.126
38,0.0373
39,0.1783
40,0.0977
41,0.185
42,0.0622
43,0.1785
44,0.041
45,0.2378
46,0.2265
47,0.1029
48,0.0356
49,0.1616
50,0.0531
51,0.0497
52,0.0479
53,0.1367
54,0.2281
55,0.0232
56,0.1017
57,0.1613
58,0.1585
59,0.0857
60,0.1305
61,0.1472
62,0.0154
63,0.0892
64,0.2239
65,0.0253
66,0.1199
67,0.0989
68,0.1471
69,0.071
70,0.0112
71,0.0527
72,0.0947
73,0.017
74,0.0151
75,0.1892
76,0.0794
77,0.0415
78,0.1636
79,0.0427
80,0.0466
81,0.0122
82,0.0461
83,0.0788
84,0.0827
85,0.0545
86,0.0568
87,0.0473
88,0.0765
89,0.1973
90,0.008
91,0.0069
92,0.2004
93,0.0505
94,0.0496
95,0.0444
96,0.0419
97,0.0154
98,0.1156
99,0.0847
100,0.0094
