Epochs,Loss
1,1.2802
2,0.358
3,0.4968
4,1.4399
5,0.7493
6,0.4618
7,0.2828
8,1.7552
9,0.211
10,0.1105
11,0.0286
12,0.3199
13,0.2131
14,0.299
15,0.142
16,0.1988
17,0.2389
18,0.1052
19,0.1575
20,8.7475
21,1015.4178
22,340.2146
23,300.2135
24,267.722
25,237.6999
26,123.9676
27,62.5576
28,185.7501
29,58.3602
30,53.4752
31,41.2373
32,42.1283
33,58.4248
34,58.5085
35,44.2312
36,134.7626
37,34.4365
38,10.6015
39,66.9959
40,4611.4028
41,371.701
42,80.1798
43,270.8233
44,28.3579
45,25.3709
46,50.4845
47,60.5126
48,56.2328
49,82.406
50,56.8179
51,28.4879
52,17.109
53,9.7028
54,8.0777
55,20.2771
56,24.0343
57,103.997
58,71.9267
59,0.0
60,21.4064
61,10.4414
62,170.453
63,93.6543
64,28.0797
65,136.1042
66,506.5349
67,1237.6198
68,211.7477
69,12.8083
70,423.36
71,93.3238
72,377.6991
73,21.8447
74,79.2936
75,154.6221
76,1370.1113
77,3381.9668
78,204.6456
79,814.0729
80,1086.6979
81,187.2594
82,134.9762
83,361.1307
84,0.0
85,87.7798
86,0.0
87,118.0756
88,203.2116
89,340.804
90,0.0
91,0.0
92,132.5635
93,954.7003
94,148.5976
95,302.2123
96,482.2993
97,103.688
98,0.0
99,0.0
100,161.9735
