Epochs,Loss
1,2.7946
2,2.3426
3,2.1562
4,2.206
5,1.9872
6,2.1557
7,2.0681
8,1.9606
9,1.7352
10,1.8329
11,1.9633
12,1.8067
13,1.7208
14,1.7178
15,1.772
16,1.4221
17,1.4248
18,1.6236
19,1.5962
20,1.4988
21,1.8305
22,1.7311
23,1.5486
24,1.3812
25,1.4428
26,1.217
27,1.4603
28,1.707
29,1.334
30,1.4364
31,1.1155
32,1.3616
33,1.4895
34,1.3783
35,1.067
36,1.1775
37,1.1266
38,1.0493
39,1.1357
40,1.3228
41,1.0874
42,0.85
43,1.114
44,1.558
45,1.1473
46,1.0308
47,1.0376
48,1.2084
49,0.8546
50,1.0961
51,0.8217
52,0.6476
53,0.9345
54,1.096
55,0.9456
56,0.9586
57,0.8602
58,0.7733
59,0.6963
60,1.0034
61,0.5126
62,0.7771
63,0.3883
64,0.5341
65,0.6489
66,0.6101
67,0.4744
68,0.5601
69,0.4968
70,0.5359
71,0.3815
72,0.4651
73,0.6052
74,0.3295
75,0.5564
76,0.5503
77,0.4296
78,0.5953
79,0.4771
80,0.4226
81,0.5023
82,0.7079
83,0.4934
84,0.5372
85,0.4171
86,0.7678
87,0.6574
88,0.4352
89,0.5571
90,0.2344
91,0.4171
92,0.2667
93,0.4043
94,0.4708
95,0.4363
96,0.2645
97,0.5432
98,0.3334
99,0.2437
100,0.3761
