Epochs,Loss
1,1.2955
2,1.0224
3,0.5452
4,0.3817
5,0.215
6,0.1625
7,0.0629
8,0.1819
9,0.0392
10,0.097
11,0.0435
12,0.0441
13,0.0933
14,0.0419
15,0.0338
16,0.0054
17,0.0084
18,0.0773
19,0.0081
20,0.0676
21,0.0122
22,0.0699
23,0.004
24,0.0822
25,0.0012
26,0.003
27,0.0402
28,0.0372
29,0.0036
30,0.042
31,0.0026
32,0.0413
33,0.0755
34,0.003
35,0.002
36,0.0008
37,0.0351
38,0.0019
39,0.0015
40,0.0032
41,0.0044
42,0.0008
43,0.0015
44,0.0018
45,0.0026
46,0.0009
47,0.0016
48,0.0028
49,0.0015
50,0.0015
51,0.0376
52,0.0009
53,0.001
54,0.0377
55,0.0013
56,0.0005
57,0.002
58,0.0006
59,0.0018
60,0.0015
61,0.0008
62,0.0022
63,0.0008
64,0.0011
65,0.0023
66,0.0015
67,0.0008
68,0.0029
69,0.0012
70,0.0015
71,0.0008
72,0.0353
73,0.0016
74,0.0007
75,0.0009
76,0.0025
77,0.001
78,0.0012
79,0.0373
80,0.0021
81,0.0012
82,0.0013
83,0.0014
84,0.0013
85,0.0009
86,0.0005
87,0.0005
88,0.0005
89,0.0006
90,0.0004
91,0.0005
92,0.0006
93,0.0378
94,0.0345
95,0.0005
96,0.0006
97,0.0006
98,0.0005
99,0.0007
100,0.0013
101,0.0006
102,0.0008
103,0.0007
104,0.0009
105,0.0006
106,0.0004
107,0.0006
108,0.0009
109,0.0004
110,0.0343
111,0.0006
112,0.0002
113,0.0003
114,0.0007
115,0.0006
116,0.0006
117,0.0005
118,0.0007
119,0.0008
120,0.0044
121,0.0003
122,0.0006
123,0.0005
124,0.0005
125,0.001
126,0.0006
127,0.0005
128,0.0003
129,0.0005
130,0.0009
131,0.0007
132,0.0003
133,0.0009
134,0.0004
135,0.0005
136,0.0006
137,0.0006
138,0.0004
139,0.001
140,0.0004
141,0.0003
142,0.0005
143,0.0004
144,0.0005
145,0.0005
146,0.0003
147,0.0003
148,0.0003
149,0.0004
150,0.0007
151,0.0008
152,0.0005
153,0.0004
154,0.0004
155,0.0005
156,0.0005
157,0.0004
158,0.0003
159,0.0005
160,0.0005
161,0.0003
162,0.0006
163,0.0003
164,0.0006
165,0.0004
166,0.0002
167,0.0004
168,0.0002
169,0.0002
170,0.0003
171,0.0003
172,0.0003
173,0.0003
174,0.0008
175,0.0002
176,0.0002
177,0.0003
178,0.0004
179,0.0004
180,0.0003
181,0.0005
182,0.0003
183,0.0005
184,0.0004
185,0.0002
186,0.0005
187,0.0002
188,0.0006
189,0.0003
190,0.0005
191,0.0003
192,0.0003
193,0.0002
194,0.0002
195,0.0006
196,0.0005
197,0.0001
198,0.0004
199,0.0006
200,0.0003
