Epochs,Loss
1,0.7902
2,0.2464
3,0.1994
4,0.0666
5,0.0469
6,0.0963
7,0.0326
8,0.0695
9,0.0439
10,0.0051
11,0.0299
12,0.0186
13,0.0367
14,0.0001
15,0.0003
16,0.1112
17,0.0018
18,0.0268
19,0.0149
20,0.1333
21,0.0008
22,0.0015
23,0.0091
24,0.0013
25,0.0653
26,0.0016
27,0.003
28,0.1019
29,0.0423
30,0.0059
31,0.0866
32,0.2368
33,0.329
34,0.0773
35,0.0007
36,0.0021
37,0.0085
38,0.0001
39,0.0053
40,0.0003
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
