Epochs,Loss
1,1.9734
2,1.7941
3,1.4727
4,1.3234
5,1.4205
6,1.4555
7,1.0785
8,0.8105
9,0.8008
10,0.9948
11,1.1248
12,1.1311
13,0.8973
14,0.8006
15,0.8082
16,0.6805
17,0.4195
18,0.4436
19,0.793
20,0.4686
21,0.4624
22,0.4178
23,0.649
24,0.4752
25,0.2891
26,0.3124
27,0.4095
28,0.317
29,0.3966
30,0.2477
31,0.4173
32,0.3144
33,0.571
34,0.1645
35,0.1961
36,0.2427
37,0.2602
38,0.3981
39,0.3723
40,0.3756
41,0.3062
42,0.2706
43,0.2356
44,0.4729
45,0.279
46,0.2998
47,0.363
48,0.4352
49,0.4678
50,0.1719
51,0.3058
52,0.2627
53,0.139
54,0.3626
55,0.2141
56,0.3595
57,0.2942
58,0.1671
59,0.0978
60,0.1317
61,0.0361
62,0.1627
63,0.0929
64,0.2052
65,0.1674
66,0.2372
67,0.0104
68,0.0835
69,0.0931
70,0.078
71,0.0689
72,0.1376
73,0.0978
74,0.1053
75,0.0584
76,0.0658
77,0.1383
78,0.0551
79,0.1346
80,0.1357
81,0.1067
82,0.0993
83,0.1037
84,0.0597
85,0.0954
86,0.0715
87,0.0139
88,0.085
89,0.1042
90,0.0186
91,0.1043
92,0.1434
93,0.0094
94,0.1014
95,0.0676
96,0.1024
97,0.0538
98,0.0869
99,0.054
100,0.0463
