Epochs,Loss
1,4.2599
2,2.8367
3,2.4336
4,2.2959
5,1.8441
6,1.8243
7,1.4413
8,1.6345
9,1.0949
10,1.29
11,1.2417
12,1.3136
13,1.0599
14,0.9036
15,1.1424
16,0.9511
17,0.9782
18,0.8027
19,0.7426
20,0.8579
21,1.1251
22,0.7953
23,0.9812
24,0.639
25,0.7026
26,0.7921
27,0.7962
28,0.6988
29,0.7656
30,0.4149
31,0.5606
32,0.637
33,0.4563
34,0.421
35,0.8353
36,0.6848
37,0.4465
38,0.6949
39,0.5514
40,0.4776
41,1.0063
42,0.6931
43,0.4916
44,0.6422
45,0.4803
46,0.6148
47,0.6995
48,0.4472
49,0.3928
50,0.5668
51,0.5033
52,0.6627
53,0.6586
54,0.4508
55,0.4355
56,0.5603
57,0.5167
58,0.6072
59,0.6069
60,0.5877
61,0.6002
62,0.5362
63,0.36
64,0.3745
65,0.3472
66,0.3726
67,0.4772
68,0.3349
69,0.4735
70,0.4257
71,0.5741
72,0.4474
73,0.4588
74,0.2895
75,0.4256
76,0.5368
77,0.6228
78,0.4675
79,0.3011
80,0.5036
81,0.3912
82,0.3035
83,0.4567
84,0.3764
85,0.352
86,0.5946
87,0.4421
88,0.5022
89,0.5255
90,0.3564
91,0.3938
92,0.4716
93,0.2659
94,0.2147
95,0.3303
96,0.3804
97,0.3451
98,0.3073
99,0.363
100,0.5244
