Epochs,Loss
1,1.1168
2,0.287
3,0.2456
4,0.1068
5,0.0548
6,0.0577
7,0.0544
8,0.005
9,0.0018
10,0.0027
11,0.003
12,0.0018
13,0.0019
14,0.0014
15,0.0009
16,0.002
17,0.001
18,0.0001
19,0.0006
20,0.0006
21,0.0005
22,0.0011
23,0.0372
24,0.0372
25,0.0002
26,0.0003
27,0.0009
28,0.0004
29,0.0004
30,0.0003
31,0.0009
32,0.001
33,0.0005
34,0.0003
35,0.0003
36,0.0004
37,0.0002
38,0.0002
39,0.0004
40,0.0004
41,0.0001
42,0.0002
43,0.0003
44,0.0002
45,0.0001
46,0.0004
47,0.0006
48,0.0004
49,0.0002
50,0.0001
51,0.0001
52,0.0003
53,0.0003
54,0.0001
55,0.0001
56,0.0002
57,0.0001
58,0.0011
59,0.0002
60,0.0002
61,0.0003
62,0.0002
63,0.0001
64,0.0003
65,0.0001
66,0.0003
67,0.0003
68,0.0001
69,0.0001
70,0.0001
71,0.0001
72,0.0001
73,0.0
74,0.0001
75,0.0001
76,0.0002
77,0.0001
78,0.0001
79,0.0001
80,0.0
81,0.0001
82,0.0001
83,0.0002
84,0.0002
85,0.0001
86,0.0001
87,0.0001
88,0.0001
89,0.0001
90,0.0001
91,0.0001
92,0.0
93,0.0002
94,0.0001
95,0.0001
96,0.0001
97,0.0001
98,0.0001
99,0.0001
100,0.0
