Epochs,Loss
1,1.0066
2,0.6631
3,0.1709
4,0.2663
5,0.1744
6,0.229
7,0.1971
8,0.2591
9,0.2248
10,0.1851
11,0.258
12,0.222
13,0.3301
14,0.2202
15,0.2579
16,0.2208
17,0.3309
18,0.2201
19,0.4027
20,0.2573
21,0.4028
22,0.1831
23,0.0735
24,0.3296
25,0.366
26,0.1832
27,0.2198
28,0.2568
29,0.3293
30,0.1467
31,0.11
32,0.1829
33,0.2195
34,0.2565
35,0.4755
36,0.2198
37,0.2196
38,0.1463
39,0.1466
40,0.183
41,0.2927
42,0.3659
43,0.2563
44,0.1829
45,0.1463
46,0.2564
47,0.2195
48,0.11
49,0.1465
50,0.3291
51,0.1831
52,0.256
53,0.1465
54,0.1464
55,0.2561
56,0.2195
57,0.2561
58,0.439
59,0.3656
60,0.2926
61,0.256
62,0.2194
63,0.2926
64,0.1829
65,0.1464
66,0.3291
67,0.1098
68,0.3657
69,0.2926
70,0.2197
71,0.2559
72,0.2195
73,0.2925
74,0.2195
75,0.1099
76,0.2195
77,0.2195
78,0.1463
79,0.256
80,0.3656
81,0.1464
82,0.3656
83,0.1829
84,0.1828
85,0.3291
86,0.256
87,0.2194
88,0.1829
89,0.1098
90,0.329
91,0.1828
92,0.2177
93,0.2939
94,0.2194
95,0.2194
96,0.1828
97,0.2926
98,0.2194
99,0.2194
100,0.2565
