Epochs,Loss
1,0.3207
2,0.5774
3,0.1768
4,0.3699
5,0.3516
6,0.1363
7,0.2667
8,0.159
9,0.113
10,0.0661
11,0.1345
12,0.1422
13,0.0073
14,0.0383
15,0.047
16,0.0129
17,0.0145
18,0.0127
19,0.0051
20,0.0261
21,0.0139
22,0.0231
23,0.0107
24,0.0049
25,0.0074
26,0.0433
27,0.0036
28,0.0054
29,0.0032
30,0.0012
31,0.0059
32,0.0035
33,0.0041
34,0.0018
35,0.0027
36,0.0008
37,0.0046
38,0.0015
39,0.004
40,0.0035
41,0.0013
42,0.0028
43,0.0043
44,0.0033
45,0.0014
46,0.0032
47,0.0024
48,0.0025
49,0.003
50,0.0022
51,0.0027
52,0.0023
53,0.0013
54,0.0021
55,0.003
56,0.0028
57,0.0015
58,0.0021
59,0.0021
60,0.002
61,0.0021
62,0.0021
63,0.0013
64,0.0014
65,0.0019
66,0.0018
67,0.0025
68,0.0012
69,0.0026
70,0.0019
71,0.0009
72,0.0015
73,0.001
74,0.0011
75,0.0014
76,0.0009
77,0.0013
78,0.0028
79,0.0012
80,0.0018
81,0.0012
82,0.0007
83,0.0017
84,0.0011
85,0.0014
86,0.0019
87,0.001
88,0.0008
89,0.0007
90,0.0019
91,0.0015
92,0.0015
93,0.0006
94,0.0012
95,0.0015
96,0.0008
97,0.0007
98,0.0011
99,0.0007
100,0.0012
101,0.0008
102,0.0007
103,0.001
104,0.0004
105,0.0012
106,0.0004
107,0.001
108,0.0015
109,0.0005
110,0.0005
111,0.0008
112,0.0006
113,0.0008
114,0.0013
115,0.0014
116,0.0012
117,0.0009
118,0.0012
119,0.0009
120,0.0005
121,0.001
122,0.0004
123,0.0012
124,0.0002
125,0.0006
126,0.0005
127,0.0009
128,0.0004
129,0.0009
130,0.001
131,0.0009
132,0.0005
133,0.001
134,0.0005
135,0.0003
136,0.0006
137,0.0005
138,0.0008
139,0.0009
140,0.001
141,0.0012
142,0.0009
143,0.001
144,0.0006
145,0.0006
146,0.0009
147,0.0009
148,0.0007
149,0.0005
150,0.0005
151,0.0005
152,0.0006
153,0.0006
154,0.0013
155,0.0008
156,0.0005
157,0.0009
158,0.0003
159,0.001
160,0.0006
161,0.0007
162,0.001
163,0.0008
164,0.0004
165,0.0008
166,0.0006
167,0.0007
168,0.0006
169,0.0002
170,0.0006
171,0.0003
172,0.0004
173,0.0006
174,0.0005
175,0.0005
176,0.0007
177,0.0005
178,0.0005
179,0.0002
180,0.0008
181,0.0004
182,0.0008
183,0.0009
184,0.0004
185,0.0003
186,0.0006
187,0.0006
188,0.0004
189,0.0003
190,0.0003
191,0.0004
192,0.0007
193,0.0007
194,0.0004
195,0.0003
196,0.0004
197,0.0003
198,0.0003
199,0.0004
200,0.0006
