Epochs,Loss
1,1.896
2,1.6654
3,1.2667
4,0.8294
5,0.8294
6,0.6832
7,0.4611
8,0.4463
9,0.3474
10,0.4253
11,0.4438
12,0.1524
13,0.209
14,0.3132
15,0.3468
16,0.2578
17,0.1691
18,0.1903
19,0.1559
20,0.1287
21,0.2334
22,0.2035
23,0.1676
24,0.2806
25,0.184
26,0.1108
27,0.2134
28,0.1108
29,0.1492
30,0.1044
31,0.1146
32,0.0288
33,0.0404
34,0.0358
35,0.064
36,0.0847
37,0.1086
38,0.2039
39,0.0183
40,0.0856
41,0.1114
42,0.1397
43,0.0558
44,0.0695
45,0.0386
46,0.1279
47,0.2049
48,0.0455
49,0.2247
50,0.05
51,0.1459
52,0.2019
53,0.1689
54,0.0922
55,0.0187
56,0.1051
57,0.0151
58,0.0151
59,0.0171
60,0.1665
61,0.1479
62,0.0536
63,0.0484
64,0.1059
65,0.0444
66,0.2194
67,0.106
68,0.0583
69,0.0219
70,0.0858
71,0.2141
72,0.0472
73,0.0545
74,0.1267
75,0.0517
76,0.1145
77,0.1584
78,0.0463
79,0.0078
80,0.0549
81,0.0808
82,0.0131
83,0.1141
84,0.0818
85,0.0877
86,0.0118
87,0.085
88,0.0441
89,0.0157
90,0.0086
91,0.085
92,0.0089
93,0.0449
94,0.0113
95,0.0818
96,0.0422
97,0.0225
98,0.0383
99,0.0459
100,0.0455
101,0.1696
102,0.0756
103,0.0418
104,0.0063
105,0.0807
106,0.0063
107,0.0484
108,0.126
109,0.0797
110,0.0073
111,0.0084
112,0.0726
113,0.1237
114,0.0082
115,0.0043
116,0.0287
117,0.0746
118,0.0457
119,0.0433
120,0.0143
121,0.0678
122,0.0915
123,0.054
124,0.0413
125,0.0636
126,0.0448
127,0.0815
128,0.0386
129,0.0461
130,0.0507
131,0.0173
132,0.0483
133,0.0741
134,0.0065
135,0.0065
136,0.0406
137,0.0531
138,0.0031
139,0.0531
140,0.0082
141,0.048
142,0.1027
143,0.0056
144,0.0116
145,0.0797
146,0.0423
147,0.0463
148,0.055
149,0.0451
150,0.0087
151,0.0791
152,0.0142
153,0.0461
154,0.0748
155,0.0421
156,0.0441
157,0.0456
158,0.0087
159,0.0083
160,0.0451
161,0.0036
162,0.0026
163,0.043
164,0.0403
165,0.002
166,0.0063
167,0.003
168,0.005
169,0.0029
170,0.037
171,0.0403
172,0.0035
173,0.0801
174,0.0037
175,0.0102
176,0.0041
177,0.0399
178,0.1876
179,0.0114
180,0.0401
181,0.004
182,0.0783
183,0.0422
184,0.0024
185,0.0069
186,0.0362
187,0.0063
188,0.0038
189,0.0088
190,0.0034
191,0.0164
192,0.0041
193,0.0016
194,0.0066
195,0.0409
196,0.0434
197,0.0023
198,0.04
199,0.0705
200,0.0519
